sale_id,date_id,book_id,customer_id,channel_id,quantity,unit_price_egp,discount_pct,discount_amount,total_revenue,total_cost,profit,order_status,processing_days
ORD01520,20240908,B003,C0110,CH05,178,56.14,25.0,2498.23,7494.69,3916,3578.69,Delivered,8.0
ORD01521,20240830,B009,C0098,CH01,36,153.36,15.0,828.14,0.0,2160,0.0,Returned,12.0
ORD01522,20241224,B011,C0001,CH01,1,81.13,0.0,0.0,81.13,25,56.13,Delivered,2.0
ORD01523,20230119,B012,C0083,CH03,80,74.16,15.0,889.92,5042.88,1920,3122.88,DELIVERED,9.0
ORD01524,20230724,B003,C0057,CH01,2,53.65,10.0,10.73,96.57,44,52.57,Delivered,2.0
ORD01525,20240304,B002,C0021,CH01,1,48.54,5.0,2.43,46.11,20,26.11,Delivered,2.0
ORD01526,20230924,B003,C0056,CH02,3,56.52,5.0,8.48,161.08,66,95.08,Delivered,1.0
ORD01527,20241107,B020,C0018,CH01,2,50.8,10.0,10.16,91.44,40,51.44,Delivered,1.0
ORD01528,20240426,B020,C0025,CH01,2,50.21,0.0,0.0,100.42,40,60.42,Delivered,1.0
ORD01529,20230701,B005,C0036,CH02,1,51.8,0.0,0.0,51.8,21,30.8,Delivered,2.0
ORD01530,20240503,B007,C0063,CH01,67,136.17,20.0,1824.68,7298.71,3618,3680.71,Delivered,10.0
ORD01531,20240730,B007,C0108,CH05,55,135.98,35.0,2617.61,4861.29,2970,1891.29,Delivered,7.0
ORD01532,20240114,B015,C0019,CH02,3,91.53,10.0,27.46,247.13,87,160.13,Delivered,2.0
ORD01533,20240929,B001,C0013,CH01,1,45.35,5.0,2.27,43.08,18,25.08,Delivered,1.0
ORD01534,20240401,B003,C0082,CH01,51,53.66,10.0,273.67,2462.99,1122,1340.99,Delivered,12.0
ORD01535,20230521,B015,C0006,CH01,2,91.82,5.0,9.18,174.46,58,116.46,DELIVERED,
ORD01536,20241102,B012,C0008,CH02,2,73.51,10.0,14.7,132.32,48,84.32,Delivered,1.0
ORD01537,20240430,B020,C0011,CH01,1,51.43,10.0,5.14,46.29,20,26.29,Delivered,2.0
ORD01538,20231205,B013,C0109,CH05,230,87.44,35.0,7038.92,13072.28,6210,6862.28,Delivered,10.0
ORD01539,20230911,B015,C0042,CH02,2,89.38,5.0,8.94,169.82,58,111.82,Delivered,1.0
ORD01540,20240105,B004,C0029,CH01,1,46.73,0.0,0.0,46.73,19,27.73,Delivered,2.0
ORD01541,20230519,B017,C0094,CH04,50,175.94,25.0,2199.25,6597.75,3600,2997.75,Delivered,5.0
ORD01542,20231208,B011,C0057,CH02,1,81.06,0.0,0.0,81.06,25,56.06,Delivered,2.0
ORD01543,20230201,B002,C0083,CH01,15,49.35,10.0,74.03,666.22,300,366.22,Delivered,7.0
ORD01544,20230429,B002,C0006,CH01,1,51.1,0.0,0.0,51.1,20,31.1,Delivered,1.0
ORD01545,20230802,B005,C0018,CH02,1,52.76,5.0,2.64,50.12,21,29.12,Delivered,1.0
ORD01546,20231209,B015,C0036,CH01,3,87.95,5.0,13.19,250.66,87,163.66,Delivered,2.0
ORD01547,20240529,B001,C0085,CH03,125,44.33,20.0,1108.25,4433.0,2250,2183.0,Delivered,12.0
ORD01548,20230831,B001,C0055,CH01,1,44.03,10.0,4.4,39.63,18,21.63,Delivered,2.0
ORD01549,20241106,B004,C0087,CH01,5,48.9,20.0,48.9,195.6,95,100.6,Delivered,12.0
ORD01550,20230701,B014,C0020,CH01,3,71.32,,10.7,203.26,66,137.26,Delivered,
ORD01551,20230909,B005,C0005,CH01,2,52.18,0.0,0.0,104.36,42,62.36,Delivered,1.0
ORD01552,20230105,B018,C0025,CH01,2,162.7,5.0,16.27,309.13,128,181.13,Delivered,1.0
ORD01553,20230401,B011,C0047,CH02,2,81.17,0.0,0.0,162.34,50,112.34,Delivered,2.0
ORD01554,20231030,B019,C0053,CH01,2,55.99,5.0,5.6,106.38,44,62.38,Delivered,2.0
ORD01555,20241116,B002,C0045, CH01,3,51.43,10.0,15.43,138.86,60,78.86,Delivered,1.0
ORD01556,20241022,B020,C0028,CH02,2,49.2,0.0,0.0,98.4,40,58.4,Delivered,2.0
ORD01557,20240201,B013,C0079,CH01,62,85.8,10.0,531.96,4787.64,1674,3113.64,DELIVERED,4.0
ORD01558,20240822,B017,C0082,CH01,60,177.91,15.0,1601.19,9073.41,4320,4753.41,Delivered,10.0
ORD01559,20231003,B006,C0011,CH01,3,121.51,5.0,18.23,346.3,144,202.3,Delivered,1.0
ORD01560,20240913,B012,C0069,CH03,179,74.45,20.0,2665.31,10661.24,4296,6365.24,Delivered,10.0
ORD01561,20240328,B010,C0031,CH01,2,126.98,0.0,0.0,253.96,100,153.96,Delivered,2.0
ORD01562,20240524,B010,C0021,CH02,1,127.09,0.0,0.0,127.09,50,77.09,Delivered,2.0
ORD01563,20230824,B005,C0003,CH02,3,52.18,10.0,15.65,140.89,63,77.89,Delivered,1.0
ORD01564,20240925,B004,C0069,CH01,190,47.04,15.0,1340.64,7596.96,3610,3986.96,Delivered,12.0
ORD01565,20230302,B019,C0108,CH05,407,53.78,35.0,7660.96,0.0,8954,0.0,Returned,5.0
ORD01566,20230605,B019,C0056,CH01,1,54.45,5.0,2.72,51.73,22,29.73,Delivered,
ORD01567,20241007,B008,C0005,CH01,1,107.61,10.0,10.76,96.85,44,52.85,Delivered,1.0
ORD01568,20230824,B006,C0008,CH01,3,120.66,10.0,36.2,325.78,144,181.78,Delivered,1.0
ORD01569,20240407,B004,C0086,CH04,10,47.09,25.0,117.72,353.18,190,163.18,Delivered,4.0
ORD01570,20240814,B007,C0083,CH03,73,134.23,10.0,979.88,8818.91,3942,4876.91,Delivered,11.0
ORD01571,20230901,B004,C0019,CH01,3,48.32,0.0,0.0,144.96,57,87.96,Delivered,1.0
ORD01572,20230712,B005,C0035,CH02,3,51.16,,15.35,138.13,63,75.13,Delivered,
ORD01573,20231109,B014,C0044,CH02,1,68.88,0.0,0.0,68.88,22,46.88,Delivered,2.0
ORD01574,20240118,B002,C0056,CH02,3,51.35,,15.4,138.65,60,78.65,Delivered,1.0
ORD01575,20241229,B018,C0026,CH02,2,159.86,10.0,31.97,287.75,128,159.75,Delivered,1.0
ORD01576,20241031,B001,C0087,CH04,12,43.8,25.0,131.4,394.2,216,178.2,Delivered,11.0
ORD01577,20230706,B013,C0084,CH03,79,87.1,20.0,1376.18,5504.72,2133,3371.72,Delivered,7.0
ORD01578,20230802,B014,C0106,CH05,330,71.33,35.0,8238.61,15300.29,7260,8040.29,Delivered,8.0
ORD01579,20241026,B001,C0056,CH01,1,43.79,5.0,2.19,41.6,18,23.6,Delivered,2.0
ORD01580,20241217,B019,C0098,CH04,9,54.1,20.0,97.38,389.52,198,191.52,Delivered,6.0
ORD01581,20230824,B006,C0097,CH04,15,123.46,25.0,462.98,1388.92,720,668.92,Delivered,6.0
ORD01582,20230304,B003,C0033,CH01,3,55.72,10.0,16.72,150.44,66,84.44,Delivered,1.0
ORD01583,20230509,B015,C0106,CH05,489,90.19,25.0,11025.73,33077.18,14181,18896.18,Delivered,8.0
ORD01584,20240528,B002,C0036,CH01,1,51.28,5.0,2.56,48.72,20,28.72,Delivered,2.0
ORD01585,20231212,B014,C0045,CH02,2,70.08,5.0,7.01,133.15,44,89.15,Delivered,2.0
ORD01586,20230804,B009,C0090,CH01,28,148.04,20.0,829.02,3316.1,1680,1636.1,Delivered,12.0
ORD01587,20230522,B006,C0035,CH02,3,119.55,5.0,17.93,340.72,144,196.72,Delivered,2.0
ORD01588,20240326,B016,C0021,CH02,2,216.6,5.0,21.66,411.54,176,235.54,Delivered,2.0
ORD01589,20230915,B006,C0068,CH03,99,117.3,20.0,2322.54,9290.16,4752,4538.16,Delivered,5.0
ORD01590,20240927,B019,C0079,CH03,52,56.08,10.0,291.62,2624.54,1144,1480.54,Delivered,7.0
ORD01591,20230724,B003,C0071,CH03,12,53.53,10.0,64.24,578.12,264,314.12,Delivered,
ORD01592,20240224,B002,C0012,CH02,1,51.18,0.0,0.0,51.18,20,31.18,Delivered,2.0
ORD01593,20240811,B003,C0092,CH04,36,55.05,25.0,495.45,1486.35,792,694.35,Delivered,3.0
ORD01594,20230611,B020,C0106,CH05,209,48.8,35.0,3569.72,6629.48,4180,2449.48,Delivered,10.0
ORD01595,20240503,B007,C0021,CH01,1,131.22,10.0,13.12,118.1,54,64.1,Delivered,1.0
ORD01596,20230820,B001,C0012,CH02,1,45.85,0.0,0.0,45.85,18,27.85,Delivered,2.0
ORD01597,20230912,B006,C0072,CH01,188,117.49,,4417.62,17670.5,9024,8646.5,DELIVERED,12.0
ORD01598,20240530,B012,C0094,CH01,43,75.65,25.0,813.24,2439.71,1032,1407.71,Delivered,10.0
ORD01599,20240319,B010,C0071,CH03,140,121.79,15.0,2557.59,14493.01,7000,7493.01,Delivered,7.0
ORD01600,20240726,B003,C0031,CH02,3,53.68,5.0,8.05,152.99,66,86.99,Delivered,1.0
ORD01601,20241103,B001,C0059,CH02,1,45.56,5.0,2.28,43.28,18,25.28,Delivered,1.0
ORD01602,20241103,B003,C0050,CH02,2,56.62,0.0,0.0,113.24,44,69.24,Delivered,1.0
ORD01603,20230127,B003,C0082,CH03,82,54.64,20.0,896.1,3584.38,1804,1780.38,Delivered,10.0
ORD01604,20230328,B002,C0022,CH01,2,50.92,5.0,5.09,96.75,40,56.75,Delivered,2.0
ORD01605,20230514,B006,C0094,CH04,12,118.44,15.0,213.19,1208.09,576,632.09,Delivered,3.0
ORD01606,20230520,B020,C0006,CH02,1,51.25,0.0,0.0,51.25,20,31.25,Delivered,1.0
ORD01607,20230707,B020,C0101,CH05,349,49.54,35.0,6051.31,11238.15,6980,4258.15,Delivered,10.0
ORD01608,20240717,B001,C0082,CH03,147,45.1,15.0,994.46,0.0,2646,0.0,Returned,5.0
ORD01609,20231021,B019,C0002,CH01,1,53.59,0.0,0.0,53.59,22,31.59,Pending,1.0
ORD01610,20230731,B010,C0018,CH02,1,121.62,10.0,12.16,109.46,50,59.46,Delivered,2.0
ORD01611,20240926,B005,C0102,CH05,231,51.6,30.0,3575.88,8343.72,4851,3492.72,Delivered,7.0
ORD01612,20241124,B013,C0010,CH02,3,83.87,5.0,12.58,239.03,81,158.03,Delivered,2.0
ORD01613,20240309,B014,C0006,CH01,2,68.4,0.0,0.0,136.8,44,92.8,Delivered,2.0
ORD01614,20230511,B002,C0072,CH01,104,50.02,10.0,520.21,4681.87,2080,2601.87,Delivered,8.0
ORD01615,20231114,B003,C0014,CH01,3,55.94,5.0,8.39,159.43,66,93.43,Delivered,1.0
ORD01616,20240924,B011,C0042,CH01,2,79.51,0.0,0.0,159.02,50,109.02,Delivered,2.0
ORD01617,20230419,B015,C0021,CH01,3,91.47,0.0,0.0,274.41,87,187.41,Delivered,1.0
ORD01618,20240306,B017,C0016,CH01,3,181.76,10.0,54.53,490.75,216,274.75,Pending,1.0
ORD01619,20240329,B006,C0046,CH02,3,117.65,5.0,17.65,335.3,144,191.3,Delivered,1.0
ORD01620,20230603,B009,C0037,CH02,1,150.0,0.0,0.0,150.0,60,90.0,Delivered,1.0
ORD01621,20230512,B013,C0050,CH02,3,84.74,5.0,12.71,241.51,81,160.51,Delivered,1.0
ORD01622,20231110,B001,C0035,CH02,1,44.81,5.0,2.24,42.57,18,24.57,Delivered,1.0
ORD01623,20240107,B007,C0088,CH04,34,136.08,25.0,1156.68,3470.04,1836,1634.04,Delivered,7.0
ORD01624,20230510,B019,C0095,CH01,50,54.45,25.0,680.62,2041.88,1100,941.88,Delivered,6.0
ORD01625,20240908,B005,C0090,CH01,16,53.02,25.0,212.08,636.24,336,300.24,Delivered,6.0
ORD01626,20240911,B007,C0071,CH03,136,134.23,20.0,3651.06,14604.22,7344,7260.22,Delivered,9.0
ORD01627,20240909,B005,C0064,CH01,62,51.09,20.0,633.52,2534.06,1302,1232.06,Delivered,10.0
ORD01628,20241014,B020,C0080,CH03,119,49.12,15.0,876.79,4968.49,2380,2588.49,Delivered,4.0
ORD01629,20241218,B012,C0069,CH01,56,73.02,15.0,613.37,3475.75,1344,2131.75,Delivered,9.0
ORD01630,20240629,B008,C0029,CH01,3,106.93,10.0,32.08,288.71,132,156.71,Delivered,2.0
ORD01631,20241227,B016,C0007,CH02,3,222.46,5.0,33.37,634.01,264,370.01,Delivered,1.0
ORD01632,20230927,B016,C0016,CH02,2,218.25,10.0,43.65,392.85,176,216.85,Delivered,2.0
ORD01633,20231211,B014,C0031,CH01,1,69.49,0.0,0.0,69.49,22,47.49,Delivered,1.0
ORD01634,20240404,B002,C0092,CH01,45,49.11,20.0,441.99,1767.96,900,867.96,Delivered,13.0
ORD01635,20230211,B012,C0056,CH02,1,75.04,5.0,3.75,71.29,24,47.29,Delivered,2.0
ORD01636,20240911,B019,C0048,CH01,2,55.96,10.0,11.19,100.73,44,56.73,Delivered,2.0
ORD01637,20240703,B014,C0059,CH01,3,71.36,5.0,10.7,203.38,66,137.38,Delivered,2.0
ORD01638,20240826,B006,C0101,CH05,137,116.47,30.0,4786.92,11169.47,6576,4593.47,Delivered,4.0
ORD01639,20230819,B011,C0057,CH01,1,79.08,5.0,3.95,75.13,25,50.13,Delivered,1.0
ORD01640,20241209,B014,C0069,CH01,156,70.87,10.0,1105.57,9950.15,3432,6518.15,Delivered,10.0
ORD01641,20230628,B001,C0018,CH02,3,44.2,5.0,6.63,125.97,54,71.97,Delivered,2.0
ORD01642,20241022,B002,C0058,CH01,1,49.24,0.0,0.0,49.24,20,29.24,Delivered,1.0
ORD01643,20240222,B007,C0026,CH01,1,135.01,5.0,6.75,128.26,54,74.26,Delivered,1.0
ORD01644,20240721,B010,C0080,CH03,188,125.91,10.0,2367.11,21303.97,9400,11903.97,Delivered,8.0
ORD01645,20231010,B003,C0059,CH01,1,54.06,,0.0,54.06,22,32.06,Delivered,1.0
ORD01646,20240402,B018,C0085,CH01,90,158.93,20.0,2860.74,11442.96,5760,5682.96,Delivered,13.0
ORD01647,20230208,B013,C0090,CH04,28,85.6,20.0,479.36,1917.44,756,1161.44,Delivered,7.0
ORD01648,20230908,B006,C0103,CH05,109,119.23,25.0,3249.02,9747.05,5232,4515.05,Delivered,7.0
ORD01649,20240805,B005,C0060,CH02,2,51.96,5.0,5.2,98.72,42,56.72,Delivered,1.0
ORD01650,20240819,B019,C0003,CH01,2,53.57,0.0,0.0,107.14,44,63.14,Delivered,2.0
ORD01651,20230525,B003,C0058,CH01,1,56.03,0.0,0.0,56.03,22,34.03,Delivered,2.0
ORD01652,20230916,B019,C0067,CH03,28,56.07,10.0,157.0,0.0,616,0.0,Returned,
ORD01653,20241001,B008,C0007,CH02,3,111.38,5.0,16.71,317.43,132,185.43,Delivered,1.0
ORD01654,20230930,B007,C0087,CH01,18,133.99,25.0,602.96,1808.86,972,836.86,Delivered,5.0
ORD01655,20240922,B005,C0010,CH01,1,51.69,10.0,5.17,46.52,21,25.52,DELIVERED,2.0
ORD01656,20230804,B017,C0069,CH03,27,178.96,10.0,483.19,4348.73,1944,2404.73,Delivered,3.0
ORD01657,20230506,B003,C0062,CH01,134,54.18,10.0,726.01,6534.11,2948,3586.11,Delivered,13.0
ORD01658,20231008,B015,C0062,CH03,45,90.49,10.0,407.2,3664.85,1305,2359.85,Delivered,10.0
ORD01659,20241102,B014,C0106,CH05,182,69.7,25.0,3171.35,9514.05,4004,5510.05,Delivered,5.0
ORD01660,20230120,B015,C0101, CH05,392,87.31,,11978.93,22246.59,11368,10878.59,Delivered,3.0
ORD01661,20230716,B019,C0029,CH01,1,54.81,0.0,0.0,54.81,22,32.81,Delivered,2.0
ORD01662,20240229,B001,C0047,CH01,2,44.34,0.0,0.0,0.0,36,0.0,Returned,1.0
ORD01663,20231224,B003,C0081, CH03,153,55.71,10.0,852.36,7671.27,3366,4305.27,Delivered,9.0
ORD01664,20231231,B001,C0104,CH05,411,45.92,25.0,4718.28,0.0,7398,0.0,Returned,13.0
ORD01665,20240430,B006,C0028,CH01,3,119.51,0.0,0.0,358.53,144,214.53,Delivered,1.0
ORD01666,20240803,B001,C0107,CH05,183,46.05,35.0,2949.5,5477.65,3294,2183.65,Delivered,7.0
ORD01667,20240923,B013,C0104,CH05,70,87.54,30.0,1838.34,0.0,1890,0.0,Returned,
ORD01668,20240710,B010,C0025,CH01,3,123.36,10.0,37.01,0.0,150,0.0,Returned,2.0
ORD01669,20230201,B019,C0032,CH02,1,55.15,10.0,5.52,49.63,22,27.63,Delivered,2.0
ORD01670,20240722,B011,C0064,CH03,102,77.69,15.0,1188.66,6735.72,2550,4185.72,Delivered,8.0
ORD01671,20230125,B006,C0039,CH02,1,116.72,5.0,5.84,110.88,48,62.88,DELIVERED,1.0
ORD01672,20230923,B003,C0020,CH02,3,56.56,0.0,0.0,169.68,66,103.68,Delivered,1.0
ORD01673,20230730,B002,C0052,CH02,3,50.11,0.0,0.0,150.33,60,90.33,DELIVERED,2.0
ORD01674,20240506,B013,C0049,CH01,3,84.47,10.0,25.34,228.07,81,147.07,Delivered,2.0
ORD01675,20230505,B009,C0057,CH02,3,154.47,5.0,23.17,440.24,180,260.24,Delivered,2.0
ORD01676,20231223,B014,C0049,CH02,1,71.24,10.0,7.12,64.12,22,42.12,Delivered,
ORD01677,20230630,B007,C0087,CH04,27,134.58,20.0,726.73,2906.93,1458,1448.93,Delivered,6.0
ORD01678,20230915,B019,C0109,CH05,342,54.97,30.0,5639.92,13159.82,7524,5635.82,Delivered,9.0
ORD01679,20241121,B020,C0079,CH03,99,49.72,15.0,738.34,4183.94,1980,2203.94,Delivered,4.0
ORD01680,20241022,B010,C0078,CH03,120,123.01,20.0,2952.24,11808.96,6000,5808.96,Delivered,12.0
ORD01681,20230228,B006,C0103,CH05,251,121.61,35.0,10683.44,19840.67,12048,7792.67,Delivered,13.0
ORD01682,20240107,B019,C0011,CH01,3,54.06,0.0,0.0,162.18,66,96.18,Delivered,1.0
ORD01683,20230429,B003,C0014,CH02,1,55.23,0.0,0.0,55.23,22,33.23,Delivered,1.0
ORD01684,20240415,B017,C0042,CH02,3,178.62,10.0,53.59,482.27,216,266.27,Delivered,2.0
ORD01685,20241123,B013,C0002,CH02,1,84.59,10.0,8.46,76.13,27,49.13,Delivered,2.0
ORD01686,20230919,B015,C0031,CH02,3,91.53,5.0,13.73,260.86,87,173.86,Delivered,2.0
ORD01687,20240802,B011,C0055,CH02,2,77.95,5.0,7.8,148.1,50,98.1,Delivered,1.0
ORD01688,20241026,B002,C0051,CH01,2,49.42,5.0,4.94,93.9,40,53.9,Delivered,2.0
ORD01689,20231006,B009,C0013,CH01,1,146.53,0.0,0.0,146.53,60,86.53,Delivered,1.0
ORD01690,20240110,B014,C0015,CH02,3,70.56,0.0,0.0,211.68,66,145.68,Delivered,1.0
ORD01691,20230814,B020,C0006,CH02,2,49.77,5.0,4.98,94.56,40,54.56,Delivered,2.0
ORD01692,20230927,B011,C0026,CH01,3,80.5,0.0,0.0,241.5,75,166.5,Delivered,1.0
ORD01693,20241108,B010,C0054,CH02,2,125.65,5.0,12.56,238.74,100,138.74,Delivered,2.0
ORD01694,20240923,B012,C0012,CH02,1,75.96,5.0,3.8,72.16,24,48.16,Delivered,2.0
ORD01695,20230926,B015,C0046,CH01,3,89.81,10.0,26.94,242.49,87,155.49,Pending,1.0
ORD01696,20240911,B001,C0050,CH01,3,45.41,5.0,6.81,129.42,54,75.42,Delivered,
ORD01697,20241213,B005,C0015,CH02,2,51.69,5.0,5.17,98.21,42,56.21,Delivered,1.0
ORD01698,20240912,B001,C0037,CH02,1,44.23,10.0,4.42,39.81,18,21.81,Delivered,1.0
ORD01699,20240225,B003,C0048,CH01,3,53.85,5.0,8.08,153.47,66,87.47,Delivered,2.0
ORD01700,20240810,B006,C0042,CH02,2,119.15,0.0,0.0,238.3,96,142.3,Delivered,2.0
ORD01701,20241017,B013,C0082,CH01,147,85.34,20.0,2509.0,10035.98,3969,6066.98,Delivered,12.0
ORD01702,20230201,B017,C0063,CH03,83,182.9,20.0,3036.14,12144.56,5976,6168.56,Delivered,12.0
ORD01703,20231030,B009,C0052,CH02,2,153.41,5.0,15.34,291.48,120,171.48,Delivered,2.0
ORD01704,20240103,B005,C0092,CH04,41,52.4,15.0,322.26,1826.14,861,965.14,Delivered,10.0
ORD01705,20240730,B002,C0071,CH01,130,49.7,15.0,969.15,5491.85,2600,2891.85,Delivered,6.0
ORD01706,20231109,B011,C0076,CH01,96,78.79,20.0,1512.77,6051.07,2400,3651.07,Delivered,8.0
ORD01707,20240421,B007,C0092,CH01,38,135.84,20.0,1032.38,4129.54,2052,2077.54,Delivered,8.0
ORD01708,20240830,B012,C0054,CH01,2,73.95,0.0,0.0,147.9,48,99.9,Delivered,1.0
ORD01709,20230506,B011,C0001,CH01,1,81.04,10.0,8.1,72.94,25,47.94,Delivered,1.0
ORD01710,20240706,B002,C0074,CH03,130,48.53,10.0,630.89,5678.01,2600,3078.01,Delivered,3.0
ORD01711,20240330,B001,C0014,CH02,2,45.8,10.0,9.16,82.44,36,46.44,Delivered,
ORD01712,20230527,B019,C0009,CH01,3,56.21,5.0,8.43,160.2,66,94.2,Delivered,1.0
ORD01713,20230620,B011,C0057,CH02,2,81.85,5.0,8.18,155.52,50,105.52,Delivered,2.0
ORD01714,20241215,B005,C0089,CH01,44,51.42,15.0,339.37,1923.11,924,999.11,Delivered,3.0
ORD01715,20240310,B012,C0106,CH05,95,76.77,30.0,2187.95,5105.2,2280,2825.2,Delivered,12.0
ORD01716,20240307,B014,C0047,CH01,1,70.01,5.0,3.5,66.51,22,44.51,Delivered,2.0
ORD01717,20241216,B006,C0012,CH01,1,119.95,5.0,6.0,113.95,48,65.95,Delivered,2.0
ORD01718,20230804,B017,C0086,CH04,20,184.65,15.0,553.95,3139.05,1440,1699.05,Delivered,12.0
ORD01719,20230810,B001,C0029,CH02,2,45.18,10.0,9.04,81.32,36,45.32,Delivered,1.0
ORD01720,20230205,B011,C0085,CH03,25,80.27,10.0,200.68,1806.07,625,1181.07,Delivered,8.0
ORD01721,20231025,B005,C0067,CH01,75,53.16,20.0,797.4,3189.6,1575,1614.6,Delivered,11.0
ORD01722,20241011,B006,C0067,CH01,123,122.93,10.0,1512.04,13608.35,5904,7704.35,Delivered,5.0
ORD01723,20230125,B005,C0032,CH02,1,52.69,10.0,5.27,47.42,21,26.42,Delivered,2.0
ORD01724,20230506,B007,C0037, CH02,2,131.8,10.0,26.36,237.24,108,129.24,Delivered,1.0
ORD01725,20230415,B010,C0097,CH04,13,127.01,15.0,247.67,1403.46,650,753.46,Delivered,3.0
ORD01726,20240911,B003,C0039,CH02,1,54.2,10.0,5.42,48.78,22,26.78,Delivered,1.0
ORD01727,20240925,B012,C0105,CH05,389,75.82,35.0,10322.89,0.0,9336,0.0,Returned,
ORD01728,20240414,B013,C0020,CH01,2,86.26,0.0,0.0,172.52,54,118.52,Delivered,2.0
ORD01729,20230222,B002,C0057,CH02,2,50.85,0.0,0.0,101.7,40,61.7,Delivered,1.0
ORD01730,20241214,B007,C0005,CH01,2,132.99,0.0,0.0,265.98,108,157.98,Delivered,2.0
ORD01731,20230202,B004,C0013,CH01,3,48.05,5.0,7.21,136.94,57,79.94,Delivered,1.0
ORD01732,20231128,B011,C0011,CH01,2,80.87,5.0,8.09,153.65,50,103.65,Delivered,1.0
ORD01733,20230304,B003,C0079,CH01,128,56.13,10.0,718.46,6466.18,2816,3650.18,Delivered,9.0
ORD01734,20240416,B010,C0045,CH02,1,123.23,5.0,6.16,117.07,50,67.07,Delivered,1.0
ORD01735,20241122,B001,C0088,CH01,35,45.51,15.0,238.93,1353.92,630,723.92,Delivered,6.0
ORD01736,20240920,B004,C0013,CH01,2,49.21,5.0,4.92,93.5,38,55.5,Delivered,1.0
ORD01737,20240402,B001,C0012,CH02,1,44.3,10.0,4.43,39.87,18,21.87,Delivered,2.0
ORD01738,20240413,B001,C0006,CH02,3,46.35,0.0,0.0,139.05,54,85.05,Delivered,
ORD01739,20230311,B018,C0098,CH01,36,164.27,20.0,1182.74,4730.98,2304,2426.98,Delivered,4.0
ORD01740,20240911,B019,C0101,CH05,375,53.51,30.0,6019.88,14046.37,8250,5796.37,Delivered,5.0
ORD01741,20241209,B011,C0002,CH01,1,77.86,10.0,7.79,70.07,25,45.07,Delivered,2.0
ORD01742,20230816,B016,C0081,CH01,117,217.71,20.0,5094.41,20377.66,10296,10081.66,Delivered,4.0
ORD01743,20241205,B002,C0108,CH05,60,51.24,35.0,1076.04,1998.36,1200,798.36,Delivered,11.0
ORD01744,20230623,B005,C0095,CH01,16,51.62,25.0,206.48,619.44,336,283.44,Delivered,
ORD01745,20241220,B014,C0050,CH01,3,67.9,5.0,10.18,193.52,66,127.52,Delivered,1.0
ORD01746,20240517,B003,C0026,CH02,3,56.4,5.0,8.46,160.74,66,94.74,Delivered,2.0
ORD01747,20230714,B017,C0091,CH01,11,183.39,15.0,302.59,1714.7,792,922.7,Delivered,9.0
ORD01748,20240107,B013,C0090,CH01,43,86.59,15.0,558.51,3164.86,1161,2003.86,Delivered,10.0
ORD01749,20231018,B008,C0057,CH02,1,113.16,0.0,0.0,113.16,44,69.16,Delivered,1.0
ORD01750,20240907,B020,C0100,CH01,29,49.83,20.0,289.01,1156.06,580,576.06,DELIVERED,11.0
ORD01751,20240131,B016,C0016,CH01,2,216.22,0.0,0.0,432.44,176,256.44,Delivered,2.0
ORD01752,20241202,B012,C0064,CH03,144,73.68,10.0,1060.99,9548.93,3456,6092.93,Delivered,11.0
ORD01753,20230622,B006,C0051,CH02,1,121.36,10.0,12.14,0.0,48,0.0,Returned,2.0
ORD01754,20230222,B013,C0106, CH05,67,83.28,35.0,1952.92,3626.84,1809,1817.84,Delivered,8.0
ORD01755,20230815,B006,C0083,CH01,129,120.56,15.0,2332.84,13219.4,6192,7027.4,Delivered,7.0
ORD01756,20240915,B020,C0078,CH01,54,49.99,10.0,269.95,2429.51,1080,1349.51,Delivered,9.0
ORD01757,20241219,B019,C0025,CH02,3,53.89,5.0,8.08,153.59,66,87.59,Delivered,2.0
ORD01758,20231023,B015,C0056,CH01,1,88.16,5.0,4.41,83.75,29,54.75,Delivered,1.0
ORD01759,20230527,B001,C0047,CH02,3,44.01,5.0,6.6,125.43,54,71.43,Delivered,2.0
ORD01760,20240227,B019,C0096,CH01,49,53.89,20.0,528.12,2112.49,1078,1034.49,Delivered,10.0
ORD01761,20241022,B016,C0040,CH02,2,223.23,0.0,0.0,446.46,176,270.46,Delivered,1.0
ORD01762,20240202,B006,C0066,CH01,183,123.29,20.0,4512.41,18049.66,8784,9265.66,Delivered,9.0
ORD01763,20230116,B001,C0030,CH01,2,46.04,0.0,0.0,92.08,36,56.08,Delivered,2.0
ORD01764,20230126,B015,C0046,CH01,2,87.42,0.0,0.0,174.84,58,116.84,Delivered,1.0
ORD01765,20240911,B011,C0055,CH01,1,80.69,5.0,4.03,76.66,25,51.66,Delivered,1.0
ORD01766,20241222,B004,C0052,CH01,2,46.98,10.0,9.4,84.56,38,46.56,Delivered,2.0
ORD01767,20240524,B013,C0092, CH01,48,87.02,20.0,835.39,3341.57,1296,2045.57,Delivered,9.0
ORD01768,20240229,B014,C0101,CH05,118,68.71,30.0,2432.33,5675.45,2596,3079.45,Delivered,6.0
ORD01769,20240920,B016,C0010,CH01,2,221.87,5.0,22.19,421.55,176,245.55,Delivered,2.0
ORD01770,20230730,B006,C0081,CH01,145,118.72,15.0,2582.16,0.0,6960,0.0,Returned,6.0
ORD01771,20240830,B019,C0093,CH04,33,56.63,15.0,280.32,0.0,726,0.0,Returned,11.0
ORD01772,20240914,B019,C0024,CH01,2,54.3,10.0,10.86,0.0,44,0.0,Returned,1.0
