booking_id,date_id,advertiser_id,platform_id,format_id,ad_medium,duration_days,gross_revenue_egp,discount_pct,net_revenue_egp,impressions_k,booking_status
BK01592,20241216,ADV0011,PF04,AF07,Digital,30.0,551100.0,0.078,508100.0,659.1,Confirmed
BK01593,20191019,ADV0018,PF01,AF03,Print,1.0,14600.0,0.054,13800.0,,Confirmed
BK01594,20190824,ADV0040,PF02,AF02,Print,1.0,31700.0,0.042,30400.0,,Confirmed
BK01595,20230502,ADV0061,PF05,AF11,Digital,1.0,6100.0,0.054,5800.0,375.3,Confirmed
BK01596,20220614,ADV0062,PF01,AF01,Print,1.0,71500.0,0.072,66400.0,,Confirmed
BK01597,20200902,ADV0032,PF04,AF07,Digital,60.0,510900.0,,483300.0,468.0,CONFIRMED
BK01598,20190617,ADV0038,PF02,AF03,Print,1.0,16100.0,0.043,15400.0,,Confirmed
BK01599,20190703,ADV0090,PF04,AF10,Digital,1.0,26700.0,0.064,25000.0,80.6,Confirmed
BK01600,20240508,ADV0026,PF04,AF07,Digital,14.0,243500.0,0.037,234500.0,174.9,Confirmed
BK01601,20200302,ADV0032,PF01,AF03,Print,1.0,13000.0,0.063,12200.0,,Under Review
BK01602,20201213,ADV0097,PF01,AF02,Print,1.0,18900.0,0.01,18700.0,,Under Review
BK01603,20200506,ADV0079,PF01,AF01,Print,1.0,44200.0,0.025,43100.0,,Confirmed
BK01604,20210222,ADV0051,PF05,AF10,Digital,1.0,23100.0,0.08,21300.0,640.3,Under Review
BK01605,20190524,ADV0097,PF04,AF06,Digital,14.0,58000.0,0.039,55700.0,631.7,Confirmed
BK01606,20220216,ADV0088,PF02,AF03,Print,1.0,18500.0,0.053,17500.0,,Confirmed
BK01607,20190521,ADV0069,PF04,AF06,Digital,21.0,143400.0,0.036,138200.0,127.5,Confirmed
BK01608,20231030,ADV0088,PF04,AF06,Digital,30.0,346500.0,0.004,345100.0,758.8,Confirmed
BK01609,20200519,ADV0073,PF02,AF03,Print,1.0,0.0,0.077,0.0,,Cancelled
BK01610,20220401,ADV0021,PF01,AF02,Print,1.0,27600.0,0.034,26700.0,,Confirmed
BK01611,20240412,ADV0052,PF01,AF03,Print,1.0,32200.0,0.078,29700.0,,Confirmed
BK01612,20221203,ADV0007,PF02,AF02,Print,1.0,0.0,0.028,0.0,,Cancelled
BK01613,20220318,ADV0090,PF06,AF08,Digital,30.0,251300.0,0.057,237000.0,214.8,Confirmed
BK01614,20201215,ADV0097,PF01,AF02,Print,1.0,16900.0,0.043,16200.0,,Confirmed
BK01615,20201231,ADV0052,PF05,AF10,Digital,1.0,16700.0,0.037,16100.0,445.3,Confirmed
BK01616,20230108,ADV0042,PF04,AF07,Digital,21.0,468900.0,0.121,412200.0,415.9,Confirmed
BK01617,20241221,ADV0088,PF04,AF10,Digital,1.0,37600.0,0.033,36400.0,570.3,Confirmed
BK01618,20221223,ADV0066,PF01,AF04,Print,1.0,107600.0,0.04,103300.0,,Confirmed
BK01619,20220502,ADV0055,PF01,AF02,Print,1.0,40600.0,0.073,37600.0,,Confirmed
BK01620,20230514,ADV0071,PF04,AF07,Digital,14.0,229100.0,0.005,228000.0,321.1,Confirmed
BK01621,20211026,ADV0084,PF03,AF03,Print,1.0,0.0,0.039,0.0,,Cancelled
BK01622,20190507,ADV0040,PF04,AF06,Digital,30.0,181800.0,0.039,174700.0,380.3,Confirmed
BK01623,20220511,ADV0056,PF05,AF06,Digital,14.0,114200.0,0.021,111800.0,217.9,Confirmed
BK01624,20241010,ADV0055,PF06,AF08,Digital,30.0,282100.0,0.006,280400.0,202.6,Confirmed
BK01625,20200121,ADV0035,PF01,AF02,Print,1.0,28100.0,0.075,26000.0,,Confirmed
BK01626,20230227,ADV0069,PF01,AF05,Print,1.0,1000.0,0.028,1000.0,,Confirmed
BK01627,20200320,ADV0049,PF02,AF01,Print,1.0,45700.0,0.01,45200.0,,Confirmed
BK01628,20220323,ADV0049,PF02,AF03,Print,1.0,20600.0,0.04,19800.0,,Confirmed
BK01629,20190803,ADV0032,PF04,AF06,Digital,14.0,95300.0,0.014,94000.0,248.9,Under Review
BK01630,20210925,ADV0036,PF04,AF10,Digital,1.0,20100.0,0.071,18700.0,329.9,Under Review
BK01631,20230715,ADV0086,PF04,AF10,Digital,1.0,31800.0,0.046,30300.0,116.1,Confirmed
BK01632,20210203,ADV0009,PF04,AF10,Digital,1.0,23800.0,0.052,22600.0,785.8,Confirmed
BK01633,20221229,ADV0052,PF02,AF02,Print,1.0,38600.0,0.08,35500.0,,Confirmed
BK01634,20231020,ADV0083,PF04,AF06,Digital,14.0,149700.0,0.02,146700.0,576.3,Confirmed
BK01635,20240726,ADV0075,PF05,AF11,Digital,1.0,11400.0,0.001,11400.0,460.4,Confirmed
BK01636,20200521,ADV0073,PF05,AF10,Digital,1.0,12900.0,0.007,12800.0,127.1,Confirmed
BK01637,20210517,ADV0065,PF04,AF06,Digital,21.0,98500.0,0.018,96700.0,738.8,Confirmed
BK01638,20191206,ADV0022,PF01,AF01,Print,1.0,54100.0,0.04,51900.0,,Confirmed
BK01639,20241218,ADV0019,PF01,AF04,Print,1.0,106700.0,0.018,104800.0,,Confirmed
BK01640,20240725,ADV0049,PF04,AF06,Digital,30.0,345200.0,0.073,320000.0,355.4,Confirmed
BK01641,20220401,ADV0031,PF05,AF10,Digital,1.0,17500.0,0.047,16700.0,358.0,Confirmed
BK01642,20240122,ADV0091,PF04,AF06,Digital,30.0,538600.0,0.114,477200.0,255.5,Confirmed
BK01643,20220220,ADV0073,PF01,AF04,Print,1.0,64300.0,0.065,60100.0,,Confirmed
BK01644,20221009,ADV0050,PF01,AF01,Print,1.0,77300.0,0.021,75700.0,,Confirmed
BK01645,20190713,ADV0073,PF01,AF01,Print,1.0,34800.0,,34000.0,,Confirmed
BK01646,20230712,ADV0013,PF01,AF03,Print,1.0,35800.0,0.064,33500.0,,Confirmed
BK01647,20191018,ADV0037,PF01,AF02,Print,1.0,21600.0,0.077,19900.0,,Confirmed
BK01648,20231219,ADV0086,PF04,AF07,Digital,30.0,416900.0,0.012,411900.0,427.3,Confirmed
BK01649,20230921,ADV0089,PF02,AF02,Print,1.0,71200.0,0.132,61800.0,,Confirmed
BK01650,20230405,ADV0096,PF04,AF06,Digital,7.0,67500.0,0.031,65400.0,752.5,Confirmed
BK01651,20190324,ADV0059,PF01,AF02,Print,1.0,42300.0,0.073,39200.0,,Confirmed
BK01652,20201104,ADV0053,PF04,AF12,Digital,,80600.0,0.021,78900.0,788.1,Confirmed
BK01653,20200802,ADV0015,PF02,AF02,Print,1.0,27900.0,0.046,26600.0,,Confirmed
BK01654,20210305,ADV0011,PF01,AF01,Print,1.0,0.0,0.058,0.0,,Cancelled
BK01655,20190709,ADV0008,PF03,AF03,Print ,1.0,20500.0,0.089,18700.0,,CONFIRMED
BK01656,20240822,ADV0053,PF03,AF03,Print,1.0,30000.0,0.016,29500.0,,Confirmed
BK01657,20220425,ADV0012,PF02,AF02,Print,1.0,0.0,0.075,0.0,,Cancelled
BK01658,20201109,ADV0041,PF03,AF03,Print,1.0,15100.0,0.004,15000.0,,Confirmed
BK01659,20210513,ADV0053,PF04,AF07,Digital,21.0,238500.0,0.047,227300.0,706.3,Confirmed
BK01660,20210917,ADV0088,PF01,AF03,Print,1.0,15900.0,,15400.0,,Confirmed
BK01661,20220814,ADV0041,PF04,AF06,Digital,7.0,59600.0,0.037,57400.0,253.6,Confirmed
BK01662,20220207,ADV0064,PF01,AF03,Print,1.0,0.0,0.047,0.0,,Cancelled
BK01663,20240704,ADV0014,PF02,AF02,Print,1.0,86400.0,0.051,82000.0,,Confirmed
BK01664,20211226,ADV0034,PF04,AF06,Digital,60.0,330100.0,0.079,304000.0,530.6,Confirmed
BK01665,20241217,ADV0026,PF05,AF06,Digital,21.0,291400.0,0.0,291400.0,469.8,Confirmed
BK01666,20240214,ADV0019,PF01,AF05,Print,1.0,800.0,0.048,800.0,,Confirmed
BK01667,20200403,ADV0050,PF02,AF03,Print,,13600.0,0.041,13000.0,,Confirmed
BK01668,20240804,ADV0066,PF05,AF10,Digital,1.0,40000.0,0.002,39900.0,670.1,Confirmed
BK01669,20190923,ADV0012,PF02,AF03,Print,1.0,16200.0,0.017,15900.0,,Confirmed
BK01670,20231203,ADV0100,PF02,AF03,Print,1.0,18700.0,0.045,17900.0,,Confirmed
BK01671,20210413,ADV0081,PF02,AF03,Print,1.0,17000.0,0.072,15800.0,,CONFIRMED
BK01672,20240409,ADV0038,PF06,AF08,Digital,7.0,68100.0,0.079,62700.0,85.0,Confirmed
BK01673,20240321,ADV0073,PF03,AF02,Print,1.0,38200.0,0.03,37100.0,,CONFIRMED
BK01674,20231110,ADV0063,PF04,AF10,Digital,1.0,33200.0,0.019,32600.0,141.0,Confirmed
BK01675,20231009,ADV0025,PF04,AF07,Digital,30.0,342600.0,0.068,319300.0,652.1,Confirmed
BK01676,20201107,ADV0091,PF01,AF03,Print,,19400.0,0.103,17400.0,,Confirmed
BK01677,20190621,ADV0092,PF04,AF10,Digital,1.0,20300.0,0.034,19600.0,195.3,Confirmed
BK01678,20210524,ADV0045,PF04,AF10,Digital,1.0,33100.0,0.106,29600.0,228.4,Confirmed
BK01679,20200117,ADV0062,PF01,AF01,Print,1.0,43700.0,0.031,42300.0,,Confirmed
BK01680,20230309,ADV0022,PF04,AF10,Digital,1.0,33100.0,0.046,31600.0,457.2,Confirmed
BK01681,20210131,ADV0022,PF02,AF05,Print,1.0,700.0,0.067,700.0,,Confirmed
BK01682,20241116,ADV0056,PF04,AF10,Digital,1.0,36900.0,0.011,36500.0,530.8,Confirmed
BK01683,20221113,ADV0007,PF05,AF12,Digital,7.0,24000.0,0.023,23400.0,743.0,Under Review
BK01684,20231212,ADV0035,PF06,AF08,Digital,14.0,119300.0,0.015,117500.0,222.3,Confirmed
BK01685,20191028,ADV0048,PF02,AF03,Print,1.0,16100.0,0.007,16000.0,,Confirmed
BK01686,20240309,ADV0096,PF01,AF02,Print,1.0,62900.0,0.056,59400.0,,Confirmed
BK01687,20240714,ADV0072,PF01,AF02,Print,1.0,44800.0,0.061,42100.0,,Confirmed
BK01688,20211208,ADV0045,PF06,AF08,Digital,7.0,50300.0,0.053,47600.0,213.2,Confirmed
BK01689,20220830,ADV0079,PF01,AF03,Print,1.0,19000.0,0.004,18900.0,,Confirmed
BK01690,20230808,ADV0010,PF02,AF02,Print,1.0,71300.0,0.109,63500.0,,Confirmed
BK01691,20200120,ADV0040,PF01,AF01,Print,1.0,48000.0,0.063,45000.0,,Confirmed
BK01692,20220107,ADV0051,PF01,AF02,Print,1.0,34900.0,0.055,33000.0,,Confirmed
BK01693,20210516,ADV0030,PF05,AF10,Digital,1.0,24100.0,0.018,23700.0,529.2,Confirmed
BK01694,20191124,ADV0062,PF01,AF01,Print,1.0,55200.0,0.05,52400.0,,Confirmed
BK01695,20210320,ADV0033,PF01,AF04,Print,1.0,81200.0,0.074,75200.0,,Confirmed
BK01696,20190522,ADV0032,PF03,AF03,Print,,17500.0,0.055,16500.0,,Confirmed
BK01697,20190304,ADV0012,PF01,AF03,Print,1.0,14600.0,0.064,13700.0,,Confirmed
BK01698,20191102,ADV0078,PF01,AF01,Print,1.0,58100.0,0.02,56900.0,,Confirmed
BK01699,20241022,ADV0073,PF01,AF03,Print,1.0,21900.0,0.079,20200.0,,Confirmed
BK01700,20220417,ADV0020,PF02,AF03,Print,1.0,28500.0,0.133,24700.0,,Confirmed
BK01701,20241027,ADV0083,PF03,AF03,Print,1.0,30300.0,0.004,30200.0,,Confirmed
BK01702,20210810,ADV0096,PF01,AF01,Print,1.0,55900.0,0.068,52100.0,,Confirmed
BK01703,20201121,ADV0029,PF02,AF01,Print,1.0,35500.0,0.068,33100.0,,Confirmed
BK01704,20220115,ADV0029,PF04,AF07,Digital,30.0,252000.0,0.04,241900.0,290.7,Confirmed
BK01705,20210829,ADV0067,PF02,AF01,Print,1.0,60800.0,0.045,58100.0,,Confirmed
BK01706,20190828,ADV0056,PF03,AF03,Print,1.0,15800.0,0.077,14600.0,,Confirmed
BK01707,20221113,ADV0057,PF05,AF06,Digital,14.0,174900.0,0.123,153400.0,350.5,Confirmed
BK01708,20200417,ADV0067,PF01,AF02,Print,1.0,25200.0,0.011,24900.0,,Confirmed
BK01709,20221001,ADV0089,PF01,AF04,Print,1.0,135100.0,0.081,124200.0,,Under Review
BK01710,20221202,ADV0047,PF01,AF01,Print,1.0,92600.0,0.063,86800.0,,Under Review
BK01711,20191205,ADV0099,PF04,AF10,Digital,,14800.0,0.062,13900.0,509.6,Confirmed
BK01712,20190509,ADV0024,PF04,AF07,Digital,21.0,0.0,0.062,0.0,491.1,Cancelled
BK01713,20230918,ADV0034,PF04,AF06,Digital,14.0,107000.0,0.02,104900.0,331.3,Confirmed
BK01714,20211015,ADV0090,PF01,AF01,Print,1.0,90900.0,0.063,85200.0,,Confirmed
BK01715,20190503,ADV0097,PF01,AF01,Print,1.0,37900.0,0.035,36600.0,,Confirmed
BK01716,20241222,ADV0029,PF04,AF11,Digital,1.0,7100.0,0.074,6600.0,368.8,Confirmed
BK01717,20190502,ADV0092,PF03,AF02,Print,1.0,27800.0,0.007,27600.0,,Confirmed
BK01718,20230309,ADV0098,PF01,AF02,Print,1.0,47000.0,0.076,43400.0,,Confirmed
BK01719,20241202,ADV0023,PF05,AF06,Digital,7.0,92300.0,0.055,87200.0,145.3,Confirmed
BK01720,20200530,ADV0047,PF02,AF03,Print,1.0,18200.0,0.126,15900.0,,Confirmed
BK01721,20191116,ADV0047,PF01,AF01,Print,1.0,78900.0,0.055,74600.0,,Confirmed
BK01722,20191005,ADV0039,PF04,AF10,Digital,1.0,13600.0,0.045,13000.0,717.2,Confirmed
BK01723,20201104,ADV0042,PF04,AF12,Digital,14.0,65200.0,0.06,61300.0,644.5,Confirmed
BK01724,20190815,ADV0042,PF04,AF12,Digital,60.0,0.0,0.11,0.0,57.1,Cancelled
BK01725,20230303,ADV0087,PF05,AF06,Digital,7.0,46500.0,0.015,45800.0,160.0,Under Review
BK01726,20190511,ADV0006,PF01,AF02,Print,1.0,30100.0,0.077,27800.0,,Confirmed
BK01727,20220123,ADV0047,PF03,AF02,Print,,51000.0,0.086,46600.0,,Confirmed
BK01728,20241225,ADV0072,PF04,AF10,Digital,1.0,27800.0,0.015,27400.0,203.1,Confirmed
BK01729,20231126,ADV0061,PF01,AF03,Print,1.0,19300.0,0.02,18900.0,,Under Review
BK01730,20220921,ADV0046,PF06,AF09,Digital,7.0,75900.0,0.049,72200.0,111.9,Confirmed
BK01731,20201110,ADV0061,PF02,AF01,Print,1.0,30600.0,0.078,28200.0,,Confirmed
BK01732,20221010,ADV0006,PF05,AF10,Digital,1.0,26700.0,0.048,25400.0,611.5,Confirmed
BK01733,20220306,ADV0061,PF04,AF07,Digital,21.0,188800.0,0.072,175200.0,731.7,Confirmed
BK01734,20210723,ADV0083,PF01,AF02,Print,1.0,35400.0,0.005,35200.0,,Under Review
BK01735,20191024,ADV0028,PF01,AF01,Print,1.0,84500.0,0.072,78400.0,,Confirmed
BK01736,20240424,ADV0038,PF04,AF07,Digital,30.0,544200.0,0.012,537700.0,302.1,Confirmed
BK01737,20210923,ADV0087,PF04,AF10,Digital,1.0,15200.0,0.025,14800.0,310.5,Confirmed
BK01738,20200307,ADV0002,PF01,AF02,Print,,35900.0,0.061,33700.0,,Confirmed
BK01739,20210320,ADV0047,PF01,AF02,Print,1.0,48900.0,0.135,42300.0,,Confirmed
BK01740,20210620,ADV0071,PF02,AF02,Print,1.0,31500.0,0.012,31100.0,,Confirmed
BK01741,20231221,ADV0078,PF01,AF03,Print,1.0,27200.0,0.025,26500.0,,Confirmed
BK01742,20230520,ADV0011,PF02,AF02,Print,1.0,45700.0,0.074,42300.0,,Confirmed
BK01743,20230820,ADV0016,PF06,AF08,Digital,7.0,54400.0,0.072,50500.0,121.2,Confirmed
BK01744,20190127,ADV0031,PF01,AF02,Print,,23000.0,0.06,21600.0,,Confirmed
BK01745,20210625,ADV0003,PF05,AF06,Digital,30.0,0.0,0.061,0.0,773.4,Cancelled
BK01746,20211127,ADV0055,PF05,AF11,Digital,1.0,5600.0,0.027,5400.0,525.7,Under Review
BK01747,20190216,ADV0069,PF01,AF03,Print,1.0,17500.0,0.073,16200.0,,Confirmed
BK01748,20200724,ADV0035,PF01,AF02,Print ,1.0,26100.0,0.024,25500.0,,Confirmed
BK01749,20230726,ADV0018,PF04,AF11,Digital,1.0,8400.0,0.076,7800.0,666.2,Confirmed
BK01750,20191106,ADV0056,PF01,AF03,Print,1.0,14900.0,0.06,14000.0,,CONFIRMED
BK01751,20220322,ADV0098,PF05,AF11,Digital,1.0,7200.0,0.04,6900.0,514.4,Confirmed
BK01752,20200415,ADV0058,PF02,AF02,Print,1.0,28500.0,0.033,27600.0,,Confirmed
BK01753,20190129,ADV0095,PF04,AF06,Digital,14.0,117500.0,0.064,110000.0,449.9,Confirmed
BK01754,20200603,ADV0052,PF01,AF01,Print,1.0,0.0,0.011,0.0,,Cancelled
BK01755,20241116,ADV0028,PF02,AF03,Print,1.0,42600.0,0.066,39800.0,,Confirmed
BK01756,20231102,ADV0052,PF02,AF02,Print,1.0,45500.0,0.074,-42100.0,,Confirmed
BK01757,20241014,ADV0023,PF04,AF06,Digital,30.0,361300.0,0.01,357700.0,278.0,Under Review
BK01758,20211209,ADV0063,PF03,AF02,Print,1.0,34000.0,0.077,31400.0,,Confirmed
BK01759,20190907,ADV0095,PF04,AF11,Digital,1.0,0.0,0.09,0.0,232.2,Cancelled
BK01760,20220415,ADV0013,PF01,AF02,Print,1.0,53500.0,0.075,49500.0,,Confirmed
BK01761,20211004,ADV0058,PF01,AF02,Print ,1.0,31500.0,0.072,29200.0,,Under Review
BK01762,20240127,ADV0009,PF01,AF02,Print,1.0,54200.0,0.076,50100.0,,Confirmed
BK01763,20190807,ADV0001,PF01,AF01,Print,1.0,55200.0,0.064,51700.0,,Confirmed
BK01764,20211210,ADV0047,PF04,AF06,Digital,21.0,196300.0,0.143,168200.0,122.5,Confirmed
BK01765,20191201,ADV0059,PF01,AF01,Print,1.0,73800.0,0.069,68700.0,,Under Review
BK01766,20201215,ADV0075,PF01,AF01,Print,1.0,51900.0,0.03,50300.0,,Confirmed
BK01767,20230527,ADV0067,PF04,AF12,Digital,30.0,196600.0,0.051,186600.0,126.8,Confirmed
BK01768,20211117,ADV0061,PF01,AF03,Print,1.0,11400.0,0.006,11300.0,,Confirmed
BK01769,20210405,ADV0078,PF03,AF03,Print,1.0,16000.0,0.021,15700.0,,Confirmed
BK01770,20210508,ADV0009,PF04,AF06,Digital,7.0,47100.0,0.066,44000.0,644.0,Confirmed
BK01771,20211014,ADV0008,PF02,AF02,Print,1.0,48500.0,0.113,43000.0,,Under Review
BK01772,20230928,ADV0091,PF04,AF10,Digital,1.0,45500.0,0.105,40700.0,157.4,Confirmed
BK01773,20240504,ADV0061,PF02,AF02,Print,1.0,41200.0,0.023,40300.0,,Confirmed
BK01774,20241006,ADV0049,PF04,AF10,Digital,1.0,39700.0,0.033,38400.0,447.3,Confirmed
BK01775,20231002,ADV0010,PF01,AF04,Print,1.0,190600.0,0.072,176900.0,,Confirmed
BK01776,20201128,ADV0047,PF03,AF02,Print,1.0,37600.0,0.12,33100.0,,Confirmed
BK01777,20230222,ADV0069,PF06,AF08,Digital,30.0,246900.0,0.039,237300.0,88.8,Confirmed
BK01778,20210824,ADV0010,PF01,AF05,Print,1.0,1000.0,0.105,900.0,,Confirmed
BK01779,20200709,ADV0094,PF04,AF10,Digital,1.0,0.0,0.073,0.0,267.5,Cancelled
BK01780,20240119,ADV0089,PF06,AF08,Digital,7.0,96200.0,0.11,85600.0,185.8,Confirmed
BK01781,20190329,ADV0042,PF01,AF01,Print,1.0,73700.0,0.076,68100.0,,Confirmed
BK01782,20240522,ADV0076,PF01,AF03,Print,1.0,33000.0,0.079,30400.0,,Confirmed
BK01783,20211018,ADV0035,PF02,AF03,Print,1.0,16500.0,0.07,15300.0,,Confirmed
BK01784,20221106,ADV0038,PF01,AF05,Print,1.0,800.0,0.045,800.0,,Confirmed
BK01785,20221218,ADV0016,PF04,AF06,Digital,21.0,184300.0,0.037,177500.0,582.8,Confirmed
BK01786,20240509,ADV0070,PF04,AF11,Digital,1.0,11400.0,0.01,11300.0,692.1,Confirmed
BK01787,20221105,ADV0072,PF01,AF01,Print,1.0,51000.0,0.003,50800.0,,Confirmed
BK01788,20220917,ADV0004,PF01,AF01,Print,1.0,73200.0,0.053,69300.0,,Confirmed
BK01789,20190519,ADV0075,PF01,AF02,Print,1.0,28000.0,0.049,26600.0,,Confirmed
BK01790,20220214,ADV0001,PF02,AF01,Print,1.0,67100.0,0.007,66600.0,,Confirmed
BK01791,20191202,ADV0074,PF05,AF10,Digital,1.0,18500.0,0.008,18400.0,576.9,Confirmed
BK01792,20230527,ADV0071,PF04,AF07,Digital,,103900.0,,99700.0,614.2,Confirmed
BK01793,20220130,ADV0064,PF05,AF12,Digital,14.0,73300.0,0.001,73200.0,377.8,Confirmed
BK01794,20230202,ADV0035,PF01,AF05,Print,1.0,1100.0,0.063,1000.0,,CONFIRMED
BK01795,20190404,ADV0048,PF02,AF01,Print,1.0,50400.0,0.01,49900.0,,Under Review
BK01796,20190701,ADV0034,PF05,AF06,Digital,7.0,34300.0,0.071,31900.0,723.8,Confirmed
BK01797,20230418,ADV0025,PF01,AF02,Print,1.0,32500.0,0.063,30500.0,,Confirmed
BK01798,20190529,ADV0076,PF01,AF05,Print,1.0,700.0,0.074,600.0,,Confirmed
BK01799,20190528,ADV0067,PF01,AF01,Print,1.0,52800.0,0.072,49000.0,,Confirmed
BK01800,20190129,ADV0081,PF01,AF02,Print,1.0,28600.0,0.025,27900.0,,Confirmed
BK01801,20241008,ADV0030,PF05,AF06,Digital,7.0,84500.0,0.051,80200.0,760.8,Confirmed
BK01802,20230527,ADV0046,PF01,AF05,Print,1.0,1000.0,0.045,1000.0,,Confirmed
BK01803,20210217,ADV0014,PF03,AF05,Print,1.0,1100.0,0.092,1000.0,,Confirmed
BK01804,20201022,ADV0066,PF04,AF12,Digital,21.0,79200.0,0.073,73400.0,108.0,Confirmed
BK01805,20210208,ADV0096,PF05,AF06,Digital,21.0,154600.0,0.064,144700.0,623.3,Under Review
BK01806,20230904,ADV0093,PF05,AF10,Digital,1.0,33900.0,0.072,31500.0,558.3,Confirmed
BK01807,20221222,ADV0089,PF05,AF10,Digital,1.0,36400.0,0.076,33600.0,85.2,Confirmed
BK01808,20200215,ADV0030,PF01,AF05,Print,1.0,600.0,0.016,600.0,,Confirmed
BK01809,20200119,ADV0071,PF05,AF06,Digital,30.0,180000.0,0.017,176900.0,784.9,Confirmed
BK01810,20190808,ADV0012,PF01,AF02,Print,1.0,30600.0,0.048,29100.0,,Confirmed
BK01811,20221220,ADV0056,PF01,AF01,Print,1.0,73100.0,0.045,69800.0,,Under Review
BK01812,20230806,ADV0067,PF06,AF09,Digital,14.0,165200.0,0.074,153000.0,148.6,Confirmed
BK01813,20200807,ADV0060,PF02,AF02,Print,1.0,0.0,0.05,0.0,,Cancelled
BK01814,20190220,ADV0053,PF01,AF01,Print,1.0,60400.0,0.068,56300.0,,Confirmed
BK01815,20190624,ADV0003,PF01,AF02,Print,1.0,30100.0,0.01,29800.0,,Under Review
BK01816,20241031,ADV0074,PF04,AF10,Digital,1.0,39100.0,0.069,36400.0,363.8,Confirmed
BK01817,20201019,ADV0059,PF01,AF02,Print,1.0,40100.0,0.054,37900.0,,Confirmed
BK01818,20230820,ADV0048,PF02,AF01,Print,1.0,97200.0,0.052,92100.0,,CONFIRMED
BK01819,20221011,ADV0059,PF04,AF06,Digital,7.0,75800.0,0.099,68300.0,563.5,Confirmed
BK01820,20210416,ADV0055,PF06,AF08,Digital,7.0,39200.0,0.073,36300.0,149.6,Confirmed
BK01821,20200329,ADV0072,PF02,AF01,Print,1.0,36000.0,0.071,33400.0,,Confirmed
BK01822,20191005,ADV0077,PF01,AF02,Print,1.0,23000.0,0.052,21800.0,,Confirmed
BK01823,20220920,ADV0050,PF02,AF01,Print,1.0,0.0,0.038,0.0,,Cancelled
BK01824,20230904,ADV0087,PF04,AF07,Digital,21.0,234000.0,0.071,217400.0,716.8,Confirmed
BK01825,20221119,ADV0065,PF05,AF11,Digital,1.0,5300.0,0.034,5100.0,105.1,Confirmed
BK01826,20220313,ADV0043,PF05,AF11,Digital,1.0,7700.0,0.022,7500.0,297.3,Under Review
BK01827,20190404,ADV0012,PF01,AF03,Print,1.0,17500.0,0.021,17100.0,,Confirmed
BK01828,20241102,ADV0050,PF01,AF02,Print,1.0,53600.0,0.028,52100.0,,Confirmed
BK01829,20231027,ADV0041,PF01,AF02,Print ,1.0,51800.0,0.032,50100.0,,Confirmed
BK01830,20201014,ADV0065,PF01,AF02,Print,1.0,18700.0,0.046,17800.0,,Confirmed
BK01831,20241124,ADV0019,PF06,AF09,Digital,30.0,303300.0,0.067,283000.0,78.3,Confirmed
BK01832,20220818,ADV0072,PF05,AF10,Digital,1.0,17500.0,0.047,16700.0,373.2,Confirmed
BK01833,20220625,ADV0028,PF03,AF02,Print,1.0,55000.0,,50800.0,,Confirmed
BK01834,20230622,ADV0057,PF01,AF01,Print,1.0,128200.0,0.055,121100.0,,Under Review
BK01835,20231122,ADV0043,PF04,AF10,Digital,1.0,33500.0,,31600.0,301.3,Confirmed
BK01836,20221213,ADV0042,PF05,AF12,Digital,30.0,215900.0,0.108,192600.0,447.9,Confirmed
BK01837,20191018,ADV0061,PF02,AF02,Print,1.0,19600.0,0.004,19500.0,,Confirmed
BK01838,20210112,ADV0091,PF05,AF06,Digital,14.0,150900.0,0.095,136600.0,456.1,Confirmed
BK01839,20240728,ADV0025,PF01,AF05,Print,1.0,900.0,0.036,900.0,,Confirmed
BK01840,20200502,ADV0029,PF02,AF02,Print,1.0,19500.0,0.053,18500.0,,Under Review
BK01841,20210329,ADV0059,PF01,AF05,Print,1.0,1000.0,0.146,900.0,,Confirmed
BK01842,20210809,ADV0073,PF01,AF03,Print,1.0,12900.0,0.067,12000.0,,Confirmed
BK01843,20210829,ADV0059,PF03,AF03,Print,1.0,25400.0,0.091,23100.0,,Confirmed
BK01844,20220915,ADV0031,PF01,AF04,Print,1.0,73800.0,0.003,73600.0,,Confirmed
BK01845,20240907,ADV0023,PF01,AF03,Print,1.0,30400.0,0.003,30300.0,,Confirmed
BK01846,20200602,ADV0040,PF02,AF05,Print,1.0,500.0,0.035,500.0,,Confirmed
BK01847,20191005,ADV0096,PF03,AF03,Print,1.0,16400.0,0.061,15400.0,,Confirmed
BK01848,20200313,ADV0049,PF02,AF02,Print,,26800.0,0.063,25100.0,,Confirmed
BK01849,20240424,ADV0054,PF04,AF07,Digital,,419900.0,0.052,398100.0,194.9,Confirmed
BK01850,20221123,ADV0034,PF03,AF03,Print,,14700.0,0.032,14200.0,,Confirmed
BK01851,20200929,ADV0097,PF01,AF01,Print,,36600.0,0.071,34000.0,,Confirmed
BK01852,20231130,ADV0016,PF03,AF03,Print,1.0,23900.0,0.003,23800.0,,Confirmed
BK01853,20240308,ADV0092,PF05,AF06,Digital,14.0,182400.0,0.052,172900.0,176.4,Confirmed
BK01854,20240202,ADV0099,PF01,AF02,Print,1.0,37200.0,0.046,35500.0,,Confirmed
BK01855,20240703,ADV0097,PF04,AF06,Digital,30.0,256000.0,0.065,239400.0,56.8,Confirmed
BK01856,20200702,ADV0079,PF03,AF02,Print,1.0,24500.0,0.025,23900.0,,Confirmed
BK01857,20230711,ADV0090,PF01,AF05,Print,1.0,1600.0,0.141,1400.0,,Confirmed
