policy_id,date_id,customer_id,product_id,branch_id,channel_id,premium_egp,underwriting_cost,admin_cost,total_cost,expected_claim_reserve,term_months,policy_status,customer_type,is_returning_customer
POL01248,20240113,CUS0005,PR02,BR02,CH01,1798.0,259.88,173.78,433.66,819.54,24.0,Active,Individual,True
POL01249,20230902,CUS0150,PR04,BR02,CH03,11702.14,1536.21,1433.0,2969.21,6097.46,12.0,Expired,Corporate,True
POL01250,20240320,CUS0080,PR01,BR04,CH05,5028.71,726.92,493.85,1220.77,3755.92,12.0,Active,Individual,True
POL01251,20230303,CUS0057,PR02,BR01,CH01,772.93,85.65,96.52,182.17,386.63,12.0,Active,Individual,True
POL01252,20230621,CUS0149,PR05,BR07,CH01,26917.01,3307.73,3894.31,7202.04,14945.22,24.0,Active,Corporate,False
POL01253,20230818,CUS0001,PR02,BR05,CH01,706.23,120.46,103.69,224.15,396.35,12.0,Active,Individual,True
POL01254,20240503,CUS0133,PR09,BR03,CH01,27472.24,4669.44,3549.02,8218.46,14635.04,12.0,Cancelled,Corporate,False
POL01255,20230306,CUS0003,PR02,BR09,CH04,1954.26,314.89,179.69,494.58,771.44,6.0,Cancelled,Individual,False
POL01256,20240522,CUS0025,PR02,BR04,CH05,1749.21,188.18,157.87,346.05,701.91,6.0,Active,Individual,True
POL01257,20241110,CUS0012,PR02,BR01,CH03,1584.31,232.59,183.14,415.73,851.02,24.0,Active,Individual,True
POL01258,20241111,CUS0153,PR04,BR10,CH03,80699.32,8363.11,10370.96,18734.07,43033.18,6.0,Active,Corporate,True
POL01259,20240401,CUS0112,PR02,BR05,CH02,1971.51,232.17,245.9,478.07,1093.32,6.0,Cancelled,Individual,True
POL01260,20240624,CUS0115,PR01,BR02,CH03,5597.26,699.04,539.13,1238.17,4361.31,12.0,Expired,Individual,True
POL01261,20241107,CUS0094,PR03,BR09,CH03,14767.43,2284.18,1987.19,4271.37,4938.05,12.0,Cancelled,Individual,False
POL01262,20240104,CUS0106,PR02,BR03,CH02,1677.28,272.92,163.23,436.15,754.12,24.0,Active,Individual,False
POL01263,20230118,CUS0057,PR01,BR02,CH01,4872.6,870.78,548.28,1419.06,3617.49,12.0,Active,Individual,True
POL01264,20241006,CUS0022,PR03,BR08,CH01,14397.31,1858.47,1199.25,3057.72,4998.44,6.0,Expired,Individual,True
POL01265,20241014,CUS0095,PR02,BR03,CH05,1762.59,217.15,231.89,449.04,1172.83,6.0,Expired,Individual,True
POL01266,20230820,CUS0019,PR01,BR08,CH02,4326.57,604.45,443.33,1047.78,2777.01,24.0,Expired,Individual,True
POL01267,20230818,CUS0036,PR02,BR02,CH03,1245.62,180.74,137.3,318.04,874.1,12.0,Expired,Individual,False
POL01268,20230821,CUS0024,PR02,BR09,CH02,1471.92,248.66,193.46,442.12,761.29,12.0,ACTIVE,Individual,False
POL01269,20230403,CUS0037,PR01,BR10,CH05,3223.45,358.81,362.35,721.16,1798.74,6.0,ACTIVE,Individual,True
POL01270,20240501,CUS0064,PR02,BR01,CH02,890.89,103.13,,182.61,411.03,12.0,Active,Individual,True
POL01271,20230106,CUS0024,PR03,BR01,CH04,12364.41,2004.36,1519.59,3523.95,5023.53,12.0,Active,Individual,False
POL01272,20240303,CUS0095,PR02,BR01,CH02,593.41,87.26,84.5,171.76,362.38,12.0,Expired,Individual,True
POL01273,20240804,CUS0121,PR03,BR04,CH02,5261.97,684.09,740.24,1424.33,1840.33,24.0,Active,Individual,False
POL01274,20240617,CUS0054,PR01,BR04,CH02,3348.75,446.8,370.16,816.96,1719.42,6.0,Cancelled,Individual,False
POL01275,20230316,CUS0035,PR03,BR02,CH03,13968.9,1871.95,2072.68,3944.63,4891.57,12.0,Active,Individual,True
POL01276,20240405,CUS0010,PR03,BR03,CH03,3132.58,397.84,457.74,855.58,1382.05,6.0,Expired,Individual,False
POL01277,20231007,CUS0073,PR01,BR01,CH02,6048.04,939.37,537.65,1477.02,2905.72,24.0,Active,Individual,False
POL01278,20230303,CUS0086,PR02,BR02,CH01,1615.26,211.64,,411.54,647.37,12.0,Active,Individual,True
POL01279,20240611,CUS0083,PR02,BR01,CH04,971.54,141.09,138.22,279.31,506.37,6.0,Active,Individual,True
POL01280,20240125,CUS0123,PR02,BR01,CH02,764.13,82.35,103.53,185.88,486.92,6.0,Expired,Individual,False
POL01281,20240211,CUS0083,PR02,BR02,CH04,1365.76,137.61,114.94,252.55,530.39,24.0,Expired,Individual,True
POL01282,20230618,CUS0001,PR03,BR03,CH02,4393.49,490.89,512.61,1003.5,2524.27,12.0,Active,Individual,True
POL01283,20240503,CUS0128,PR06,BR02,CH03,149528.68,17903.68,15753.66,33657.34,82256.98,6.0,Active,Corporate,True
POL01284,20240823,CUS0113,PR07,BR06,CH02,445.11,51.78,,101.56,185.78,24.0,Active,Individual,False
POL01285,20230110,CUS0013,PR02,BR12,CH02,806.08,131.91,99.13,231.04,420.01,12.0,Active,Individual,False
POL01286,20240711,CUS0080,PR07,BR01,CH01,269.11,27.39,39.79,67.18,106.47,6.0,Cancelled,Individual,True
POL01287,20230809,CUS0083,PR02,BR12,CH02,1357.88,217.11,186.92,404.03,872.92,6.0,Expired,Individual,True
POL01288,20230218,CUS0080,PR03,BR01,CH02,13627.74,2353.77,1909.32,4263.09,4506.07,24.0,EXPIRED,Individual,True
POL01289,20240407,CUS0050,PR02,BR01,CH02,1000.21,179.17,95.68,274.85,515.73,6.0,Expired,Individual,True
POL01290,20240702,CUS0083,PR02,BR04,CH02,638.21,80.99,51.66,132.65,339.79,12.0,Active,Individual,True
POL01291,20240916,CUS0044,PR02,BR06,CH02,904.95,115.64,95.21,210.85,379.99,24.0,Active,Individual,False
POL01292,20231002,CUS0123,PR07,BR10,CH03,1121.82,183.41,156.86,340.27,340.18,24.0,Active,Individual,False
POL01293,20230824,CUS0067,PR01,BR02,CH04,2446.15,265.23,323.46,588.69,1346.02,24.0,Active,Individual,False
POL01294,20240118,CUS0172,PR06,BR07,CH04,56367.04,9798.81,5695.1,15493.91,25781.29,12.0,Active,Corporate,True
POL01295,20241106,CUS0005,PR01,BR01,CH01,7339.0,999.28,1092.19,2091.47,5240.81,12.0,Expired,Individual,True
POL01296,20240113,CUS0066,PR02,BR10,CH02,1265.56,156.88,168.97,325.85,890.06,12.0,Cancelled,Individual,True
POL01297,20230101,CUS0001,PR03,BR02,CH01,4078.81,518.48,507.41,1025.89,1665.85,12.0,Active,Individual,True
POL01298,20230709,CUS0180,PR04,BR01,CH02,96461.05,16732.98,10754.47,27487.45,42462.5,6.0,Active,Corporate,True
POL01299,20240925,CUS0013,PR01,BR05,CH02,5078.69,597.98,743.35,1341.33,3756.36,12.0,Active,Individual,False
POL01300,20240208,CUS0068,PR03,BR02,CH01,3948.48,632.35,474.19,1106.54,1914.73,6.0,Active,Individual,True
POL01301,20240627,CUS0163,PR06,BR01,CH03,110520.68,16527.16,15843.7,32370.86,54453.31,,Expired,Corporate,True
POL01302,20230926,CUS0157,PR09,BR01,CH03,84364.13,9176.48,7563.06,16739.54,47326.28,12.0,Expired,Corporate,True
POL01303,20240326,CUS0060,PR02,BR10,CH04,1579.5,175.77,183.19,358.96,801.34,12.0,Active,Individual,True
POL01304,20240123,CUS0049,PR02,BR03,CH04,655.46,75.01,94.74,169.75,387.46,24.0,Expired,Individual,False
POL01305,20230919,CUS0005,PR07,BR08,CH01,526.35,57.76,53.31,111.07,200.98,6.0,Cancelled,Individual,True
POL01306,20240209,CUS0067,PR02,BR11,CH04,1944.33,214.02,272.97,486.99,1005.59,24.0,Active,Individual,False
POL01307,20240806,CUS0021,PR07,BR09,CH02,515.86,71.31,50.17,121.48,135.15,6.0,Active,Individual,True
POL01308,20240601,CUS0117,PR07,BR08,CH02,554.6,95.62,49.38,145.0,247.03,24.0,Active,Individual,False
POL01309,20231029,CUS0009,PR02,BR02,CH01,1141.43,161.61,154.78,316.39,503.6,6.0,Active,Individual,False
POL01310,20240923,CUS0103,PR02,BR04,CH01,1885.56,203.14,249.76,452.9,909.2,24.0,Expired,Individual,False
POL01311,20241221,CUS0035,PR01,BR07,CH02,2710.9,458.75,286.89,745.64,1790.68,24.0,Cancelled,Individual,True
POL01312,20240131,CUS0108,PR07,BR07,CH02,924.83,139.62,80.62,220.24,251.41,6.0,Expired,Individual,True
POL01313,20240930,CUS0091,PR01,BR08,CH01,1982.85,211.24,164.28,375.52,1056.65,24.0,Expired,Individual,True
POL01314,20240520,CUS0060,PR01,BR05,CH01,2807.67,466.35,380.28,846.63,2166.65,24.0,Active,Individual,True
POL01315,20230930,CUS0165,PR09,BR07,CH04,116567.32,17556.0,13553.86,31109.86,66008.97,12.0,Active,Corporate,False
POL01316,20241030,CUS0020,PR01,BR11,CH02,2430.61,337.65,285.16,622.81,1318.49,12.0,Active,Individual,False
POL01317,20230101,CUS0146,PR09,BR11,CH02,94393.62,12572.89,11051.82,23624.71,50925.22,12.0,Expired,Corporate,False
POL01318,20230113,CUS0028,PR01,BR06,CH04,7272.89,854.5,881.94,1736.44,5057.44,6.0,Expired,Individual,True
POL01319,20231103,CUS0150,PR05,BR02,CH03,12084.19,1768.91,1376.11,3145.02,5153.54,12.0,Active,Corporate,True
POL01320,20240317,CUS0147,PR05,BR04,CH02,52415.2,7546.58,7426.31,14972.89,30791.26,12.0,Expired,Corporate,False
POL01321,20230109,CUS0170,PR04,BR07,CH03,92080.11,11344.17,10810.87,22155.04,48668.92,6.0,Active,Corporate,False
POL01322,20230212,CUS0064,PR02,BR05,CH03,1563.05,250.88,156.56,407.44,736.6,24.0,Active,Individual,True
POL01323,20240402,CUS0140,PR04,BR02,CH02,80379.17,14386.86,8523.7,22910.56,32351.54,6.0,Active,Corporate,False
POL01324,20230621,CUS0065,PR03,BR06,CH02,13313.18,1379.96,1593.4,2973.36,6691.72,6.0,ACTIVE,Individual,True
POL01325,20230131,CUS0104,PR01,BR07,CH01,6531.09,893.29,847.27,1740.56,4820.7,6.0,Expired,Individual,True
POL01326,20230924,CUS0032,PR03,BR07,CH03,3596.57,605.99,296.16,902.15,1792.1,6.0,Expired,Individual,True
POL01327,20230527,CUS0083,PR02,BR01,CH04,457.58,71.42,,129.1,176.73,12.0,Active,Individual,True
POL01328,20240104,CUS0002,PR03,BR02,CH03,4220.52,627.99,416.11,1044.1,1426.4,12.0,Active,Individual,True
POL01329,20230105,CUS0069,PR01,BR10,CH04,6073.88,673.27,526.52,1199.79,4223.52,12.0,Active,Individual,False
POL01330,20240827,CUS0176,PR08,BR06,CH02,8513.9,1190.72,1129.43,2320.15,2937.66,24.0,Cancelled,Corporate,True
POL01331,20230107,CUS0158,PR09,BR10,CH01,98172.45,9871.15,10857.59,20728.74,54718.0,6.0,Active,Corporate,False
POL01332,20230825,CUS0046,PR03,BR01,CH01,12229.0,1550.07,,2599.34,4278.37,24.0,Active,Individual,True
POL01333,20230820,CUS0176,PR08,BR04,CH01,18014.29,3085.9,2574.1,5660.0,7907.13,6.0,Expired,Corporate,True
POL01334,20241115,CUS0165,PR08,BR02,CH02,7688.44,1256.96,906.91,2163.87,3675.95,24.0,Active,Corporate,False
POL01335,20230623,CUS0141,PR08,BR04,CH01,16656.02,2060.65,2376.51,4437.16,5421.43,12.0,Active,Corporate,True
POL01336,20230723,CUS0103,PR07,BR09,CH01,611.54,83.59,60.16,143.75,230.93,24.0,Expired,Individual,False
POL01337,20231002,CUS0028,PR01,BR01,CH02,7660.48,957.58,912.51,1870.09,5201.23,6.0,Active,Individual,True
POL01338,20241005,CUS0043,PR01,BR02,CH02,7279.53,972.84,1017.62,1990.46,5621.08,24.0,Active,Individual,False
POL01339,20241121,CUS0089,PR03,BR01,CH01,3004.64,523.33,376.55,899.88,1595.05,6.0,Active,Individual,True
POL01340,20241115,CUS0139,PR04,BR03,CH01,78798.72,12462.06,11292.1,23754.16,43599.42,,Active,Corporate,False
POL01341,20230419,CUS0009,PR03,BR01,CH01,5787.46,847.83,566.8,1414.63,1896.33,6.0,Active,Individual,False
POL01342,20240529,CUS0061,PR01,BR11,CH05,4643.41,540.17,408.6,948.77,3303.98,12.0,Cancelled,Individual,False
POL01343,20230927,CUS0005,PR03,BR01,CH03,4801.82,856.58,585.86,1442.44,2292.94,24.0,Active,Individual,True
POL01344,20241213,CUS0018,PR02,BR01,CH03,1467.66,228.23,175.05,403.28,591.1,12.0,Expired,Individual,False
POL01345,20240523,CUS0083,PR01,BR04,CH01,7542.64,1097.35,878.03,1975.38,5518.35,6.0,Cancelled,Individual,True
POL01346,20230725,CUS0033,PR07,BR07,CH01,1009.03,180.9,141.05,321.95,403.19,6.0,Active,Individual,True
POL01347,20231230,CUS0032,PR01,BR01,CH01,4860.76,536.07,,1100.01,3659.89,12.0,Expired,Individual,True
POL01348,20240204,CUS0096,PR07,BR04,CH02,743.85,102.54,107.61,210.15,188.87,24.0,Cancelled,Individual,False
POL01349,20231124,CUS0044,PR01,BR04,CH02,7692.3,1172.74,911.02,2083.76,3754.49,12.0,Active,Individual,False
POL01350,20230416,CUS0146,PR05,BR01,CH03,41541.58,6429.42,5046.81,11476.23,24917.63,12.0,Expired,Corporate,False
POL01351,20230716,CUS0008,PR03,BR01,CH01,9446.42,1522.64,1296.69,2819.33,5235.05,12.0,Active,Individual,True
POL01352,20231210,CUS0039,PR01,BR04,CH01,7882.62,1199.64,1107.82,2307.46,5590.99,12.0,Active,Individual,True
POL01353,20240728,CUS0054,PR07,BR03,CH01,824.33,126.68,117.07,243.75,355.86,12.0,Expired,Individual,False
POL01354,20240417,CUS0054,PR02,BR07,CH01,1087.72,181.51,,300.55,445.12,12.0,Active,Individual,False
POL01355,20240329,CUS0003,PR02,BR01,CH04,1961.87,240.1,202.23,442.33,1076.63,6.0,Active,Individual,False
POL01356,20241231,CUS0087,PR02,BR06,CH02,1964.32,238.53,167.8,406.33,981.17,12.0,Active,Individual,False
POL01357,20240809,CUS0180,PR10,BR05,CH02,338245.18,56321.27,36397.36,92718.63,175903.33,6.0,Active,Corporate,True
POL01358,20231030,CUS0099,PR01,BR10,CH03,5201.73,817.76,,1280.73,3878.64,12.0,Active,Individual,True
POL01359,20230505,CUS0137,PR04,BR03,CH01,34243.63,4435.67,4142.43,8578.1,16411.85,24.0,Cancelled,Corporate,True
POL01360,20240116,CUS0003,PR01,BR01,CH01,5165.54,770.86,509.64,1280.5,3468.24,12.0,Expired,Individual,False
POL01361,20241107,CUS0028,PR03,BR02,CH02,2701.72,360.83,342.63,703.46,1369.6,12.0,Expired,Individual,True
POL01362,20240921,CUS0044,PR02,BR11,CH03,936.15,132.51,112.79,245.3,524.3,6.0,Active,Individual,False
POL01363,20240124,CUS0179,PR05,BR09,CH04,72676.55,8217.42,6091.38,14308.8,42948.7,24.0,Active,Corporate,False
POL01364,20240320,CUS0118,PR07,BR09,CH01,779.34,111.69,78.03,189.72,314.06,24.0,Expired,Individual,True
POL01365,20241015,CUS0106,PR02,BR03,CH02,1116.24,181.55,141.52,323.07,698.02,24.0,Active,Individual,False
POL01366,20230204,CUS0165,PR09,BR10,CH01,98397.6,17390.37,,30262.2,65080.71,12.0,Active,Corporate,False
POL01367,20230925,CUS0141,PR05,BR11,CH02,27793.6,4245.13,3028.15,7273.28,15575.97,12.0,Active,Corporate,True
POL01368,20230717,CUS0102,PR01,BR11,CH03,1756.75,230.81,185.52,416.33,788.45,12.0,Cancelled,Individual,True
POL01369,20240520,CUS0122,PR03,BR09,CH03,2581.44,347.27,293.26,640.53,1255.1,12.0,ACTIVE,Individual,False
POL01370,20240215,CUS0011,PR02,BR05,CH02,1615.6,235.13,217.66,452.79,800.66,12.0,Active,Individual,False
POL01371,20240110,CUS0147,PR05,BR04,CH02,72308.73,10965.42,6762.39,17727.81,37005.59,12.0,Active,Corporate,False
POL01372,20240419,CUS0119,PR01,BR06,CH05,4098.08,461.78,588.07,1049.85,3135.44,12.0,ACTIVE,Individual,True
POL01373,20240922,CUS0172,PR04,BR06,CH02,20564.16,2128.04,3056.78,5184.82,11146.79,12.0,Active,Corporate,True
POL01374,20230701,CUS0084,PR02,BR04,CH04,1444.45,163.93,120.37,284.3,829.57,6.0,Active,Individual,True
POL01375,20230722,CUS0054,PR01,BR04,CH03,6597.11,822.77,905.39,1728.16,2885.38,12.0,Active,Individual,False
POL01376,20240229,CUS0125,PR01,BR04,CH04,2349.97,294.77,200.52,495.29,1760.22,6.0,Active,Individual,True
POL01377,20241109,CUS0074,PR02,BR05,CH03,1848.7,317.88,252.89,570.77,1295.14,12.0,Active,Individual,True
POL01378,20240730,CUS0033,PR01,BR01,CH03,3070.8,539.99,323.83,863.82,2233.28,6.0,Expired,Individual,True
POL01379,20241001,CUS0109,PR02,BR01,CH03,569.87,72.5,,147.97,233.96,6.0,Active,Individual,True
POL01380,20230823,CUS0166,PR04,BR04,CH02,25887.49,3098.64,3351.28,6449.92,10155.43,12.0,Expired,Corporate,True
POL01381,20231230,CUS0071,PR03,BR11,CH02,10786.01,1874.06,1616.58,3490.64,4046.71,12.0,Expired,Individual,False
POL01382,20230611,CUS0084,PR01,BR05,CH03,4114.95,506.62,546.32,1052.94,2665.1,6.0,Expired,Individual,True
POL01383,20230506,CUS0049,PR01,BR03,CH01,7240.01,1090.92,783.97,1874.89,3468.49,24.0,Active,Individual,False
POL01384,20230916,CUS0085,PR03,BR10,CH03,2281.92,301.61,215.82,517.43,1282.94,12.0,Cancelled,Individual,False
POL01385,20231031,CUS0030,PR03,BR09,CH02,6878.06,875.25,619.97,1495.22,2367.61,12.0,Active,Individual,False
POL01386,20230528,CUS0131,PR04,BR09,CH03,28005.61,3573.64,,7365.88,11617.79,24.0,Active,Corporate,True
POL01387,20240901,CUS0076,PR01,BR01,CH01,4915.06,876.94,426.25,1303.19,2647.66,6.0,Cancelled,Individual,False
POL01388,20230115,CUS0060,PR07,BR01,CH02,1409.4,179.13,124.81,303.94,617.07,6.0,Active,Individual,True
POL01389,20240830,CUS0072,PR07,BR03,CH01,457.13,46.01,58.82,104.83,186.94,24.0,Active,Individual,True
POL01390,20241116,CUS0103,PR02,BR10,CH01,774.04,111.84,89.35,201.19,408.12,6.0,Expired,Individual,False
POL01391,20230103,CUS0096,PR02,BR10,CH02,523.32,76.66,74.78,151.44,331.53,12.0,ACTIVE,Individual,False
POL01392,20230120,CUS0070,PR01,BR03,CH03,1798.13,244.68,214.05,458.73,1127.33,24.0,Active,Individual,True
POL01393,20230419,CUS0084,PR01,BR04,CH02,4368.09,489.26,489.96,979.22,3225.44,24.0,ACTIVE,Individual,True
POL01394,20240919,CUS0047,PR03,BR02,CH02,10941.97,1182.0,1416.01,2598.01,4767.18,24.0,Active,Individual,False
POL01395,20231108,CUS0048,PR02,BR11,CH03,1284.89,140.62,143.8,284.42,688.3,24.0,Cancelled,Individual,True
POL01396,20230618,CUS0051,PR07,BR04,CH03,312.71,38.52,25.82,64.34,91.57,6.0,Active,Individual,True
POL01397,20231004,CUS0081,PR02,BR06,CH01,1284.4,172.2,177.02,349.22,881.12,6.0,Expired,Individual,True
POL01398,20240904,CUS0093,PR01,BR03,CH04,1604.09,264.17,158.64,422.81,861.13,24.0,Expired,Individual,True
POL01399,20231112,CUS0047,PR01,BR04,CH03,2646.84,418.44,326.3,744.74,1322.33,12.0,Active,Individual,False
POL01400,20240708,CUS0005,PR02,BR03,CH04,813.19,117.49,72.57,190.06,472.62,24.0,Active,Individual,True
POL01401,20230509,CUS0105,PR07,BR10,CH02,741.97,118.8,,198.64,291.0,24.0,Expired,Individual,True
POL01402,20231114,CUS0105,PR02,BR06,CH03,1110.74,198.71,158.11,356.82,652.39,12.0,Expired,Individual,True
POL01403,20230920,CUS0174,PR06,BR02,CH02,103775.25,10612.77,10616.7,21229.47,40423.0,6.0,Expired,Corporate,True
POL01404,20230409,CUS0048,PR03,BR01,CH01,9391.96,1163.14,1316.98,2480.12,4400.4,6.0,Active,Individual,True
POL01405,20240630,CUS0153,PR06,BR02,CH02,81941.49,13023.15,8912.43,21935.58,37637.84,12.0,Active,Corporate,True
POL01406,20240414,CUS0042,PR01,BR01,CH02,7425.56,750.91,815.04,1565.95,5759.2,12.0,Expired,Individual,True
POL01407,20240815,CUS0124,PR07,BR03,CH03,735.68,95.19,99.74,194.93,266.43,6.0,Active,Individual,False
POL01408,20240930,CUS0017,PR01,BR02,CH01,2818.19,500.22,321.6,821.82,1473.92,24.0,Active,Individual,False
POL01409,20231117,CUS0041,PR02,BR05,CH03,1732.57,187.43,226.14,413.57,702.47,6.0,EXPIRED,Individual,True
POL01410,20230322,CUS0008,PR07,BR01,CH02,294.12,36.79,29.89,66.68,77.1,24.0,Active,Individual,True
POL01411,20230107,CUS0158,PR08,BR08,CH05,12544.45,1729.87,1299.32,3029.19,5913.66,12.0,Cancelled,Corporate,False
POL01412,20230703,CUS0176,PR06,BR11,CH03,135022.63,23378.72,13501.7,36880.42,52635.51,24.0,Expired,Corporate,True
POL01413,20230227,CUS0030,PR01,BR01,CH01,1712.78,246.05,224.27,470.32,988.27,6.0,Active,Individual,False
POL01414,20231010,CUS0001,PR02,BR04,CH01,654.16,68.4,,153.34,377.31,24.0,Active,Individual,True
POL01415,20230817,CUS0141,PR05,BR03,CH01,64812.55,10350.33,6149.54,16499.87,28282.37,6.0,Expired,Corporate,True
POL01416,20230712,CUS0096,PR01,BR04,CH02,5341.24,788.02,710.92,1498.94,3187.71,6.0,Expired,Individual,False
POL01417,20231129,CUS0024,PR01,BR04,CH02,7062.3,1240.52,731.01,1971.53,3832.02,12.0,Active,Individual,False
POL01418,20230716,CUS0102,PR02,BR06,CH02,1419.87,237.06,169.61,406.67,911.85,12.0,Active,Individual,True
POL01419,20241224,CUS0150,PR05,BR01,CH03,72996.58,8361.59,8448.95,16810.54,30537.58,12.0,Active,Corporate,True
POL01420,20231029,CUS0149,PR08,BR04,CH05,16019.08,1702.41,1426.22,3128.63,7457.09,12.0,Expired,Corporate,False
POL01421,20240725,CUS0178,PR08,BR01,CH01,11016.71,1349.09,1550.32,2899.41,3021.59,12.0,Expired,Corporate,False
POL01422,20230403,CUS0137,PR08,BR03,CH02,18181.47,2806.49,2274.58,5081.07,8822.99,6.0,Expired,Corporate,True
POL01423,20240215,CUS0054,PR02,BR06,CH03,515.69,56.42,44.36,100.78,321.19,12.0,Active,Individual,False
POL01424,20230122,CUS0080,PR07,BR12,CH05,1407.1,169.0,176.29,345.29,466.89,6.0,Expired,Individual,True
POL01425,20240127,CUS0055,PR07,BR10,CH02,696.88,114.27,89.15,203.42,176.22,12.0,Expired,Individual,False
POL01426,20231212,CUS0093,PR07,BR11,CH03,935.16,155.05,125.22,280.27,246.51,24.0,Active,Individual,True
POL01427,20241129,CUS0025,PR01,BR01,CH02,4333.11,677.84,530.86,1208.7,1937.21,24.0,Active,Individual,True
POL01428,20230303,CUS0068,PR03,BR06,CH02,4826.04,524.66,472.43,997.09,2474.79,24.0,Active,Individual,True
POL01429,20230524,CUS0012,PR02,BR02,CH02,1539.24,187.8,160.72,348.52,1023.29,24.0,Active,Individual,True
POL01430,20241125,CUS0116,PR01,BR07,CH02,5493.36,847.99,768.02,1616.01,2605.14,12.0,Expired,Individual,True
POL01431,20230812,CUS0010,PR02,BR01,CH01,735.83,80.65,65.93,146.58,393.26,24.0,ACTIVE,Individual,False
POL01432,20231024,CUS0083,PR02,BR01,CH01,1721.29,196.68,168.45,365.13,978.3,,Expired,Individual,True
POL01433,20230912,CUS0045,PR03,BR03,CH03,9420.37,1044.77,902.33,1947.1,4138.39,6.0,Active,Individual,True
POL01434,20240810,CUS0102,PR02,BR03,CH01,1667.83,272.84,245.07,517.91,770.41,24.0,Active,Individual,True
POL01435,20230511,CUS0094,PR02,BR11,CH03,1780.37,263.85,255.42,519.27,825.23,6.0,Active,Individual,False
POL01436,20230319,CUS0104,PR03,BR12,CH02,12825.37,1694.72,1425.93,3120.65,5995.82,6.0,Expired,Individual,True
POL01437,20240925,CUS0136,PR10,BR11,CH03,238143.46,42569.29,30147.19,72716.48,121412.74,24.0,Expired,Corporate,True
POL01438,20240809,CUS0029,PR07,BR02,CH02,1378.7,188.92,142.13,331.05,537.05,6.0,Expired,Individual,False
POL01439,20240430,CUS0132,PR04,BR03,CH01,36354.93,6053.9,4302.23,10356.13,15778.57,24.0,Expired,Corporate,True
POL01440,20240913,CUS0002,PR01,BR09,CH02,3791.94,435.29,333.67,768.96,2370.26,24.0,Active,Individual,True
POL01441,20230604,CUS0070,PR01,BR04,CH02,4834.89,759.3,699.05,1458.35,3170.53,24.0,ACTIVE,Individual,True
POL01442,20230908,CUS0086,PR02,BR04,CH02,800.25,136.73,,223.0,374.8,,Active,Individual,True
POL01443,20230107,CUS0118,PR02,BR09,CH02,1115.0,111.51,163.09,274.6,625.46,24.0,Expired,Individual,True
POL01444,20240620,CUS0056,PR03,BR04,CH02,13362.21,2035.85,1526.87,3562.72,5836.36,24.0,Cancelled,Individual,True
POL01445,20230624,CUS0065,PR02,BR01,CH03,1046.71,182.88,84.53,267.41,545.77,12.0,Active,Individual,True
POL01446,20241127,CUS0166,PR04,BR04,CH05,83076.06,14648.7,11360.32,26009.02,51264.82,6.0,Active,Corporate,True
POL01447,20231006,CUS0162,PR04,BR08,CH02,22851.02,2685.57,2603.5,5289.07,13002.7,12.0,Cancelled,Corporate,True
POL01448,20240107,CUS0113,PR02,BR03,CH02,1931.83,277.45,220.64,498.09,1221.0,6.0,Active,Individual,False
POL01449,20230325,CUS0122,PR03,BR01,CH02,3752.99,643.24,385.69,1028.93,1290.12,6.0,Active,Individual,False
POL01450,20241210,CUS0021,PR02,BR09,CH02,717.41,110.38,61.08,171.46,385.72,12.0,Active,Individual,True
