sale_id,date_id,route_id,train_id,channel_id,ticket_class,tickets_sold,ticket_price,discount_pct,discount_amount,total_revenue,payment_method,booking_status
S01745,20231102,R01,T03,CH04,Second,3,166.72,5.0,25.01,475.15,Cash,Completed
S01746,20231220,R02,T06,CH03,Second,2,136.53,0.0,0.0,273.06,Cash,Completed
S01747,20230113,R11,T04,CH01,Second,3,215.16,10.0,64.55,580.93,Debit Card,Completed
S01748,20230719,R04,T08,CH04,Second,4,72.47,0.0,0.0,289.88,Cash,Completed
S01749,20240719,R04,T05,CH02,Third,1,56.66,15.0,8.5,48.16,Debit Card,Completed
S01750,20230417,R12,T03,CH04,Second,2,219.39,0.0,0.0,438.78,Cash,Completed
S01751,20240123,R03,T04,CH04,First,3,370.92,0.0,0.0,1112.76,Cash,Completed
S01752,20230623,R14,T10,CH04,Second,2,68.02,0.0,0.0,136.04,Cash,Completed
S01753,20230108,R03,T06,CH03,Third,4,75.52,5.0,15.1,286.98,Cash,Completed
S01754,20230709,R04,T10,CH01,Third,3,36.35,20.0,21.81,87.24,Debit Card,Completed
S01755,20241216,R11,T04,CH03,Second,4,215.23,5.0,43.05,817.87,Credit Card,Completed
S01756,20240810,R08,T08,CH03,Third,2,35.21,0.0,0.0,70.42,Credit Card,Completed
S01757,20241206,R03,T09,CH03,Third,3,46.67,15.0,21.0,119.01,Credit Card,Completed
S01758,20231224,R13,T08,CH04,Third,1,34.14,0.0,0.0,34.14,Cash,Completed
S01759,20230323,R14,T09,CH03,Second,4,69.44,0.0,0.0,0.0,Credit Card,Cancelled
S01760,20240131,R08,T09,CH03,Third,2,34.53,15.0,10.36,58.7,Cash,Completed
S01761,20231203,R12,T04,CH04,Second,1,232.65,5.0,11.63,221.02,Cash,Completed
S01762,20240903,R04,T06,CH05,Third,1,57.17,5.0,2.86,54.31,Cash,Completed
S01763,20230313,R11,T06,CH01,Second,2,149.11,5.0,14.91,283.31,Debit Card,Completed
S01764,20231225,R13,T08,CH06,Third,1,33.93,0.0,0.0,33.93,Debit Card,Completed
S01765,20230429,R02,T05,CH06,Third,1,68.71,0.0,0.0,68.71,Debit Card,Completed
S01766,20230823,R11,T04,CH06,Second,4,207.77,15.0,124.66,706.42,Credit Card,Completed
S01767,20240706,R02,T08,CH06,Third,2,42.5,0.0,0.0,85.0,Debit Card,Completed
S01768,20231217,R03,T07,CH02,Second,1,153.86,5.0,7.69,146.17,Instapay, Completed 
S01769,20230930,R01,T02,CH03,Second,1,198.62,20.0,39.72,158.9,Credit Card,Completed
S01770,20231015,R14,T10,CH02,Second,2,68.29,10.0,13.66,122.92,Credit Card,Completed
S01771,20231206,R02,T08,CH01,Third,3,44.88,10.0,13.46,121.18,Debit Card,Completed
S01772,20240801,R07,T08,CH02,Second,2,66.43,5.0,6.64,126.22,Instapay,Completed
S01773,20241012,R02,T05,CH02,First,1,217.8,10.0,21.78,196.02,Debit Card,Completed
S01774,20241204,R03,T04,CH02,Second,3,213.72,0.0,0.0,641.16,,Completed
S01775,20240802,R01,T05,CH02,third,3,53.29,10.0,15.99,143.88,Credit Card,Completed
S01776,20230818,R01,T06,CH03,Second,2,109.15,20.0,43.66,174.64,Cash,Completed
S01777,20240602,R08,T06,CH03,Third,1,53.46,0.0,0.0,53.46,Credit Card,Completed
S01778,20231120,R04,T06,CH03,Third,3,55.87,10.0,16.76,0.0,Credit Card,Cancelled
S01779,20230716,R11,T06,CH03,Third,3,72.05,0.0,0.0,216.15,Credit Card,Completed
S01780,20240901,R06,T09,CH04,Third,1,33.34,10.0,3.33,30.01,Cash,Completed
S01781,20230125,R02,T04,CH03,Second,1,199.94,0.0,0.0,0.0,Cash,Cancelled
S01782,20241020,R01,T01,CH02,Second,3,191.62,0.0,0.0,574.86,Debit Card,Completed
S01783,20231208,R01,T04,CH04,First,3,291.73,10.0,87.52,787.67,Cash,Completed
S01784,20240416,R02,T05,CH03,Second,1,129.57,5.0,6.48,123.09,,Completed
S01785,20240507,R03,T05,CH06,Third,1,73.83,5.0,3.69,70.14,Debit Card,Completed
S01786,20241015,R15,T10,CH03,Third,1,35.56,5.0,1.78,33.78,Credit Card,Completed
S01787,20240416,R01,T01,CH05,First,4,363.56,5.0,72.71,1381.53,Cash,Completed
S01788,20240326,R06,T08,CH04,Third,1,34.63,0.0,0.0,34.63,Cash,Completed
S01789,20230215,R12,T03,CH05,Second,1,233.74,5.0,11.69,222.05,Cash,Completed
S01790,20240112,R02,T04,CH04,First,1,347.76,0.0,0.0,347.76,Cash,Completed
S01791,20230429,R09,T06,CH03,Third,1,62.2,0.0,0.0,62.2,Credit Card,Completed
S01792,20240706,R05,T09,CH01,Second,1,68.17,0.0,0.0,68.17,Instapay,Completed
S01793,20240109,R10,T09,CH03,Third,2,39.89,0.0,0.0,79.78,,Completed
S01794,20240526,R14,T10,CH04,Third,2,32.3,0.0,0.0,64.6,Cash,Completed
S01795,20230127,R14,T08,CH03,Second,2,65.34,5.0,6.53,124.15,Cash,Completed
S01796,20230301,R14,T10,CH02,Third,3,33.19,0.0,0.0,99.57,Debit Card,Completed
S01797,20240623,R02,T04,CH04,Second,4,194.99,10.0,78.0,701.96,,Completed
S01798,20230219,R07,T09,CH03,Second,2,63.79,0.0,0.0,127.58,Cash,Completed
S01799,20230218,R11,T05,CH03,Second,1,140.27,10.0,14.03,0.0,Credit Card,Cancelled
S01800,20230108,R08,T05,CH03,Second,3,111.88,10.0,33.56,302.08,Cash,Completed
S01801,20241204,R04,T06,CH03,First,3,177.19,0.0,0.0,531.57,Cash,Completed
S01802,20240706,R02,T08,CH05,Third,2,42.49,5.0,4.25,80.73,Cash,Completed
S01803,20230911,R01,T02,CH01,First,2,346.63,5.0,34.66,658.6,Credit Card,Completed
S01804,20230808,R12,T05,CH03,Third,3,79.28,5.0,11.89,225.95,Credit Card,Completed
S01805,20230908,R03,T04,CH02,Second,3,219.0,5.0,32.85,624.15,,Completed
S01806,20240727,R13,T08,CH03,Second,1,67.42,15.0,10.11,57.31,Credit Card,Completed
S01807,20240509,R01,T02,CH03,Second,4,208.27,15.0,124.96,708.12,Cash,Completed
S01808,20230531,R01,T03,CH03,Second,3,155.3,15.0,69.89,396.01,Cash,Completed
S01809,20230521,R03,T06,CH04,Second,2,152.71,0.0,0.0,305.42,Cash,Completed
S01810,20230313,R15,T08,CH01,Second,1,73.83,20.0,14.77,59.06,Credit Card,Completed
S01811,20240508,R10,T05,CH03,Second,2,119.92,5.0,11.99,227.85,,Completed
S01812,20240721,R01,T02,CH01,First,1,347.27,15.0,52.09,295.18,Credit Card,Completed
S01813,20230722,R04,T08,CH01,Third,2,36.85,15.0,11.05,62.65,Instapay,Completed
S01814,20230114,R02,T05,CH03,Third,1,67.49,0.0,0.0,67.49,Credit Card,Completed
S01815,20230227,R11,T03,CH01,First,1,385.75,0.0,0.0,385.75,Debit Card,Completed
S01816,20241211,R08,T06,CH01,Third,2,58.26,0.0,0.0,116.52,Debit Card,Completed
S01817,20230807,R01,T04,CH04,Second,4,158.5,5.0,31.7,602.3,Cash,Completed
S01818,20240724,R11,T04,CH03,Second,1,215.8,,21.58,194.22,Cash,Completed
S01819,20240404,R02,T06,CH02,Second,1,132.85,0.0,0.0,132.85,Instapay,Completed
S01820,20231005,R11,T04,CH04,First,3,357.32,15.0,160.79,911.17,Cash,Completed
S01821,20230615,R14,T09,CH02,Second,1,68.32,5.0,3.42,64.9,Credit Card,Completed
S01822,20230402,R04,T05,CH01,Second,1,115.12,0.0,0.0,115.12,Instapay,Completed
S01823,20240327,R14,T08,CH03,Second,3,65.94,10.0,19.78,178.04,Cash,Completed
S01824,20240727,R09,T08,CH05,Second,1,72.77,0.0,0.0,0.0,Cash,Cancelled
S01825,20240423,R03,T10,CH06,Second,1,89.65,5.0,4.48,85.17,,Completed
S01826,20240120,R12,T04,CH03,Second,1,238.77,10.0,23.88,214.89,Cash,Completed
S01827,20230127,R07,T08,CH05,Third,1,33.19,0.0,0.0,33.19,Cash,Completed
S01828,20241212,R01,T08,CH01,Second,1,73.39,0.0,0.0,73.39,Credit Card,Completed
S01829,20240809,R11,T05,CH06,Third,1,71.08,5.0,3.55,67.53,Debit Card,Completed
S01830,20230806,R01,T01,CH02,second,1,192.8,5.0,9.64,0.0,Instapay,Cancelled
S01831,20241219,R03,T07,CH01,Third,1,73.59,0.0,0.0,73.59,Credit Card,Completed
S01832,20240315,R07,T08,CH03,Second,2,68.67,0.0,0.0,137.34,Credit Card,Completed
S01833,20240228,R01,T02,CH04,Second,4,197.46,10.0,78.98,710.86,,Completed
S01834,20240712,R11,T06,CH01,Third,3,76.17,0.0,0.0,228.51,Credit Card,Completed
S01835,20240816,R06,T08,CH03,Third,1,33.52,20.0,6.7,26.82,Credit Card,Completed
S01836,20240505,R15,T10,CH03,Third,2,37.51,0.0,0.0,75.02,Cash,Completed
S01837,20230408,R13,T08,CH06,Second,2,70.02,,0.0,140.04,Debit Card,Completed
S01838,20230831,R07,T09,CH01,Second,1,69.59,,6.96,62.63,Instapay,Completed
S01839,20241111,R01,T05,CH04,third,1,55.76,15.0,8.36,47.4,Cash,Completed
S01840,20230629,R08,T05,CH03,Second,2,113.49,10.0,22.7,204.28,Credit Card,Completed
S01841,20230927,R01,T08,CH03,Third,1,33.9,20.0,6.78,27.12,Cash,Completed
S01842,20231115,R02,T04,CH03,Second,1,196.43,5.0,9.82,186.61,Credit Card,Completed
S01843,20231121,R07,T08,CH05,Third,1,32.97,,1.65,31.32,Cash,Completed
S01844,20240325,R12,T04,CH03,first,2,402.72,,80.54,724.9,Cash,Completed
S01845,20241124,R04,T06,CH02,Third,2,56.43,5.0,5.64,107.22,Credit Card,Completed
S01846,20230708,R02,T08,CH06,Third,2,43.74,0.0,0.0,87.48,Credit Card,Completed
S01847,20230402,R13,T08,CH03,Third,2,36.07,0.0,0.0,0.0,Cash,Cancelled
S01848,20230609,R11,T03,CH01,Second,3,223.49,0.0,0.0,670.47,Debit Card,Completed
S01849,20241008,R14,T09,CH06,Third,1,34.58,20.0,6.92,27.66,Credit Card,Completed
S01850,20240425,R06,T08,CH03,Third,1,32.79,0.0,0.0,32.79,Cash,Completed
S01851,20230802,R12,T06,CH03,Third,1,77.77,10.0,7.78,69.99,Credit Card,Completed
S01852,20240818,R09,T10,CH03,Second,2,73.58,5.0,7.36,139.8,Credit Card,Completed
S01853,20240917,R07,T10,CH03,Third,2,33.07,0.0,0.0,66.14,Cash,Completed
S01854,20240905,R02,T09,CH03,Second,1,87.19,0.0,0.0,87.19,Cash,Completed
S01855,20241103,R02,T05,CH03,Third,2,70.05,0.0,0.0,140.1,Credit Card,Completed
S01856,20230715,R07,T10,CH03,Third,1,32.81,0.0,0.0,32.81,,Completed
S01857,20240716,R12,T06,CH01,Second,1,154.74,5.0,7.74,147.0,Debit Card,Completed
S01858,20231207,R02,T06,CH06,First,1,223.74,0.0,0.0,223.74,Credit Card,Completed
S01859,20240902,R11,T06,CH06,Second,1,148.03,20.0,29.61,118.42,Debit Card,Completed
S01860,20240702,R06,T10,CH06,Third,1,32.69,0.0,0.0,32.69,Credit Card,Completed
S01861,20240728,R15,T10,CH01,Third,1,36.85,5.0,1.84,35.01,Credit Card,Completed
S01862,20240504,R15,T08,CH03,Third,2,37.51,0.0,0.0,75.02,Cash,Completed
S01863,20230524,R15,T08,CH05,Third,1,35.14,5.0,1.76,33.38,Cash,Completed
S01864,20240129,R01,T05,CH03,Second,1,110.56,10.0,11.06,99.5,Credit Card,Completed
S01865,20241222,R13,T09,CH03,Third,1,34.46,5.0,1.72,32.74,Cash,Completed
S01866,20241119,R09,T08,CH03,Second,1,76.64,0.0,0.0,76.64,Cash,Completed
S01867,20230128,R11,T04,CH01,Second,2,216.35,0.0,0.0,432.7,Instapay,Completed
S01868,20230513,R01,T08,CH02,Third,1,35.32,0.0,0.0,35.32,Credit Card,Completed
S01869,20230412,R11,T05,CH03,Third,2,76.76,15.0,23.03,130.49,,Completed
S01870,20240630,R09,T10,CH03,Third,1,38.51,15.0,5.78,32.73,, Completed 
S01871,20240819,R03,T07,CH03,Second,2,144.54,0.0,0.0,289.08,Cash,Completed
S01872,20230621,R01,T09,CH01,Third,3,34.25,15.0,15.41,87.34,Debit Card,Completed
S01873,20240105,R01,T01,CH03,First,2,354.77,5.0,35.48,674.06,,Completed
S01874,20240831,R04,T06,CH02,First,1,183.24,5.0,9.16,174.08,Credit Card,Completed
S01875,20240704,R07,T10,CH02,Third,1,34.16,20.0,6.83,27.33,Wallet,Completed
S01876,20240127,R15,T10,CH03,Third,2,37.62,5.0,3.76,71.48,Cash,Completed
S01877,20240306,R03,T06,CH03,Second,2,140.14,0.0,0.0,280.28,Credit Card,Completed
S01878,20240106,R03,T03,CH02,Second,1,220.29,0.0,0.0,220.29,Credit Card,Completed
S01879,20230808,R04,T06,CH04,Third,2,54.83,15.0,16.45,93.21,Cash,Completed
S01880,20240214,R11,T05,CH03,Third,1,70.39,0.0,0.0,70.39,Cash,Completed
S01881,20240603,R01,T08,CH06,Second,1,68.08,0.0,0.0,68.08,Debit Card,Completed
S01882,20240927,R15,T09,CH03,Third,1,36.48,10.0,3.65,32.83,Cash,Completed
S01883,20240416,R01,T05,CH03,Third,1,53.01,20.0,10.6,0.0,Credit Card,Cancelled
S01884,20240719,R15,T08,CH03,Third,1,38.33,0.0,0.0,38.33,Credit Card,Completed
S01885,20230508,R15,T08,CH02,Second,2,70.07,15.0,21.02,119.12,Credit Card,Completed
S01886,20231208,R14,T09,CH01,Third,1,35.44,0.0,0.0,35.44,Credit Card,Completed
S01887,20230106,R01,T02,CH03,Second,2,191.83,0.0,0.0,383.66,Cash,Completed
S01888,20230712,R04,T10,CH02,Third,2,36.65,0.0,0.0,73.3,Debit Card,Completed
S01889,20240630,R03,T05,CH03,Third,1,71.25,5.0,3.56,67.69,Credit Card,Completed
S01890,20241226,R12,T05,CH06,Third,1,83.17,0.0,0.0,83.17,Debit Card,Completed
S01891,20230314,R03,T06,CH01,Second,1,142.07,15.0,21.31,120.76,Credit Card,Completed
S01892,20231021,R14,T09,CH03,Second,2,67.8,5.0,6.78,128.82,Cash,Completed
S01893,20240809,R04,T09,CH03,Third,1,34.44,5.0,1.72,32.72,Cash,Completed
S01894,20230614,R02,T09,CH03,Third,1,42.72,0.0,0.0,42.72,Cash,Completed
S01895,20240206,R11,T03,CH02,Second,1,211.9,0.0,0.0,211.9,Credit Card,Completed
S01896,20240704,R03,T10,CH02,Third,2,46.04,10.0,9.21,82.87,Instapay,Completed
S01897,20240328,R12,T05,CH03,First,3,269.03,10.0,80.71,726.38,Credit Card,Completed
S01898,20230602,R04,T10,CH01,Second,3,73.56,0.0,0.0,220.68,Instapay,Completed
S01899,20230913,R14,T09,CH05,Second,2,64.53,10.0,12.91,116.15,Cash,Completed
S01900,20240801,R07,T08,CH03,Third,1,34.09,5.0,1.7,32.39,Credit Card,Completed
S01901,20240205,R02,T07,CH02,Second,4,136.4,0.0,0.0,545.6,Wallet,Completed
S01902,20230104,R11,T06,CH04,Third,2,73.88,15.0,22.16,125.6,Cash,Completed
S01903,20240719,R15,T09,CH04,Third,3,37.32,0.0,0.0,111.96,Cash,Completed
S01904,20230123,R03,T03,CH06,Second,4,221.99,0.0,0.0,887.96,Credit Card,Completed
S01905,20240711,R02,T04,CH02,Second,2,200.62,0.0,0.0,401.24,Credit Card,Completed
S01906,20230613,R02,T03,CH04,Second,1,200.83,0.0,0.0,200.83,,Completed
S01907,20241205,R15,T10,CH02,Third,2,38.13,5.0,3.81,72.45,Credit Card,Completed
S01908,20230923,R11,T03,CH03,First,1,362.9,0.0,0.0,362.9,Credit Card,Completed
S01909,20230824,R01,T01,CH04,Second,2,203.44,5.0,20.34,386.54,Cash,Completed
S01910,20230428,R01,T02,CH01,Second,1,194.56,0.0,0.0,194.56,Instapay,Completed
S01911,20230813,R03,T05,CH01,Third,1,-74.68,0.0,0.0,74.68,Debit Card,Completed
S01912,20240930,R11,T04,CH04,First,3,367.91,5.0,55.19,1048.54,Cash,Completed
S01913,20241229,R01,T01,CH04,Second,3,205.85,0.0,0.0,617.55,Cash,Completed
S01914,20230923,R14,T10,CH01,Third,1,34.9,15.0,5.24,29.66,Instapay, Completed 
S01915,20231129,R03,T05,CH02,First,2,229.28,15.0,68.78,389.78,Credit Card,Completed
S01916,20240627,R09,T06,CH03,Third,1,56.83,0.0,0.0,56.83,Credit Card,Completed
S01917,20241008,R11,T06,CH01,First,1,243.89,5.0,12.19,231.7,Credit Card,Completed
S01918,20240308,R03,T04,CH03,Second,2,219.07,0.0,0.0,438.14,Cash,Completed
S01919,20231012,R06,T10,CH03,Third,3,33.79,5.0,5.07,0.0,Credit Card,Cancelled
S01920,20231030,R11,T03,CH03,Second,2,211.56,0.0,0.0,423.12,Credit Card,Completed
S01921,20240608,R13,T08,CH03,Third,1,33.57,0.0,0.0,33.57,Credit Card,Completed
S01922,20230103,R05,T10,CH02,Third,3,34.04,0.0,0.0,102.12,Credit Card,Completed
S01923,20240331,R11,T05,CH03,Third,2,76.92,0.0,0.0,0.0,Cash,Cancelled
S01924,20230913,R05,T09,CH03,Second,2,64.92,0.0,0.0,129.84,Cash,Completed
S01925,20240806,R01,T03,CH03,Second,2,162.38,15.0,48.71,276.05,Cash,Completed
S01926,20230308,R07,T09,CH05,Second,1,66.87,,6.69,60.18,Cash,Completed
S01927,20240304,R10,T07,CH02,Second,3,120.1,0.0,0.0,360.3,Credit Card,Completed
S01928,20231220,R03,T10,CH05,Third,2,44.54,0.0,0.0,89.08,Cash,Completed
S01929,20240421,R09,T05,CH03,Third,2,57.12,0.0,0.0,114.24,Credit Card,Completed
S01930,20230213,R14,T09,CH06,Second,1,69.76,10.0,6.98,62.78,Debit Card,Completed
S01931,20240226,R13,T09,CH04,Second,2,66.12,15.0,19.84,112.4,Cash,Completed
S01932,20240211,R10,T06,CH03,first,1,214.1,15.0,32.12,181.98,Credit Card,Completed
S01933,20240210,R01,T02,CH06,First,2,346.18,5.0,34.62,657.74,Debit Card,Completed
S01934,20240317,R15,T10,CH03,Second,3,72.89,20.0,43.73,174.94,Credit Card,Completed
S01935,20240523,R01,T01,CH01,Second,3,195.33,10.0,58.6,527.39,Credit Card,Completed
S01936,20240812,R01,T09,CH06,Second,1,69.79,0.0,0.0,69.79,Credit Card,Completed
S01937,20230724,R12,T07,CH04,Third,1,79.86,0.0,0.0,79.86,Cash,Completed
S01938,20240823,R04,T10,CH02,Third,1,36.64,0.0,0.0,0.0,Credit Card,Cancelled
S01939,20231231,R04,T05,CH03,Third,2,57.18,0.0,0.0,114.36,Cash,Completed
S01940,20230223,R02,T09,CH02,Third,1,41.39,0.0,0.0,41.39,Wallet,Completed
S01941,20230208,R02,T04,CH04,first,1,359.51,15.0,53.93,305.58,Cash,Completed
S01942,20230828,R06,T08,CH05,Second,1,70.01,0.0,0.0,0.0,Cash,Cancelled
S01943,20240801,R01,T08,CH02,Third,1,35.45,5.0,1.77,33.68,Debit Card,Completed
S01944,20240616,R06,T08,CH03,Second,3,65.37,10.0,19.61,176.5,Credit Card,Completed
S01945,20240803,R13,T10,CH02,Second,1,67.81,0.0,0.0,67.81,Instapay,Completed
S01946,20240112,R04,T08,CH01,Second,1,69.74,,0.0,69.74,Instapay,Completed
S01947,20231122,R01,T06,CH02,Third,1,54.25,5.0,2.71,51.54,Credit Card,Completed
S01948,20230427,R13,T08,CH03,Third,1,36.19,,0.0,36.19,Cash,Completed
S01949,20230825,R01,T05,CH01,Third,1,54.92,5.0,2.75,52.17,Debit Card,Completed
S01950,20231117,R10,T07,CH06,Third,3,61.19,0.0,0.0,183.57,Credit Card,Completed
S01951,20230305,R13,T10,CH03,Second,1,68.52,10.0,6.85,61.67,Cash,Completed
S01952,20230627,R01,T08,CH02,Third,1,35.84,0.0,0.0,35.84,Debit Card,Completed
S01953,20240312,R13,T09,CH03,Third,2,35.01,0.0,0.0,70.02,Cash,Completed
S01954,20240705,R04,T05,CH04,Third,2,55.51,5.0,5.55,105.47,Cash,Completed
S01955,20241230,R14,T10,CH03,Third,2,34.36,15.0,10.31,58.41,Cash,Completed
S01956,20241116,R01,T08,CH03,Second,1,71.53,0.0,0.0,71.53,,Completed
S01957,20240422,R01,T06,CH03,Second,1,105.27,0.0,0.0,0.0,Credit Card,Cancelled
S01958,20231106,R01,T05,CH02,Third,4,57.48,20.0,45.98,183.94,Debit Card,Completed
S01959,20240415,R14,T09,CH02,Second,3,69.24,5.0,10.39,197.33,Wallet,Completed
S01960,20240802,R01,T01,CH01,Second,3,200.54,0.0,0.0,601.62,Instapay,Completed
S01961,20230330,R01,T08,CH02,Third,1,35.06,5.0,1.75,33.31,Instapay,Completed
S01962,20231027,R09,T06,CH02,Third,2,62.54,5.0,6.25,118.83,Instapay,Completed
S01963,20240831,R12,T03,CH01,First,1,403.67,10.0,40.37,363.3,Credit Card,Completed
S01964,20231006,R02,T05,CH02,Third,1,65.05,0.0,0.0,65.05,Debit Card,Completed
S01965,20240219,R03,T06,CH06,Third,1,71.32,0.0,0.0,71.32,Credit Card,Completed
S01966,20240303,R02,T04,CH01,Second,1,204.72,5.0,10.24,194.48,Debit Card,Completed
S01967,20230531,R12,T03,CH05,Second,2,219.47,0.0,0.0,438.94,Cash,Completed
S01968,20230919,R01,T02,CH05,First,1,347.63,0.0,0.0,347.63,,Completed
S01969,20230828,R14,T09,CH03,Second,2,70.09,10.0,14.02,126.16,Cash,Completed
S01970,20230117,R01,T08,CH03,Second,1,69.54,10.0,6.95,62.59,Cash,Completed
S01971,20230116,R11,T04,CH06,Second,1,211.18,0.0,0.0,211.18,Credit Card,Completed
S01972,20240827,R01,T09,CH03,Second,3,72.4,0.0,0.0,217.2,Cash,Completed
S01973,20230726,R04,T06,CH02,First,2,187.17,0.0,0.0,374.34,Credit Card,Completed
S01974,20240112,R06,T09,CH04,Third,2,34.23,0.0,0.0,68.46,Cash,Completed
S01975,20230809,R06,T09,CH03,Third,2,32.19,0.0,0.0,64.38,Credit Card,Completed
S01976,20241122,R02,T08,CH06,Second,1,86.97,0.0,0.0,86.97,Credit Card,Completed
S01977,20230719,R05,T10,CH06,Third,2,32.88,0.0,0.0,65.76,Debit Card,Completed
S01978,20231113,R13,T10,CH01,Second,1,72.13,0.0,0.0,72.13,Credit Card,Completed
S01979,20240927,R10,T09,CH03,Second,2,75.81,5.0,7.58,144.04,Cash,Completed
S01980,20240901,R01,T03,CH03,First,1,269.56,20.0,53.91,215.65,Cash,Completed
S01981,20230601,R01,T06,CH03,Third,2,56.38,5.0,5.64,107.12,Cash,Completed
S01982,20240811,R01,T04,CH04,Second,2,157.06,0.0,0.0,314.12,Cash,Completed
S01983,20231206,R06,T08,CH05,Third,1,32.27,0.0,0.0,32.27,Cash,Completed
S01984,20231221,R04,T05,CH01,Second,1,109.94,20.0,21.99,87.95,Instapay,Completed
S01985,20230413,R02,T09,CH03,Third,1,43.07,5.0,2.15,40.92,Cash,Completed
S01986,20230226,R09,T06,CH06,Third,2,57.36,10.0,11.47,103.25,Debit Card,Completed
S01987,20240701,R03,T07,CH02,First,2,251.74,20.0,100.7,402.78,Credit Card,Completed
S01988,20231230,R02,T09,CH03,Third,1,43.42,5.0,2.17,41.25,Cash,Completed
S01989,20231119,R11,T04,CH03,Second,1,212.6,0.0,0.0,212.6,Credit Card,Completed
S01990,20240702,R12,T06,CH03,Third,3,81.37,0.0,0.0,244.11,Cash,Completed
S01991,20240722,R07,T09,CH04,Second,2,63.38,10.0,12.68,114.08,Cash,Completed
S01992,20230507,R04,T09,CH03,Third,1,34.28,10.0,3.43,30.85,Credit Card,Completed
S01993,20240323,R01,T08,CH03,second,3,68.1,0.0,0.0,204.3,Cash,Completed
S01994,20230415,R03,T04,CH03,Second,2,220.36,15.0,66.11,374.61,Credit Card,Completed
S01995,20240714,R02,T04,CH01,First,2,346.45,15.0,103.94,588.96,Instapay,Completed
S01996,20240505,R14,T10,CH03,Second,1,68.38,5.0,3.42,64.96,Cash,Completed
S01997,20241204,R08,T09,CH01,Second,1,69.44,0.0,0.0,0.0,Debit Card,Cancelled
S01998,20230216,R14,T08,CH02,Third,1,34.34,0.0,0.0,34.34,Credit Card,Completed
S01999,20230207,R11,T04,CH03,First,1,382.8,5.0,19.14,363.66,Credit Card,Completed
S02000,20230731,R03,T06,CH03,Third,2,72.84,,7.28,138.4,Credit Card,Completed
S01532,20240323,R01,T03,CH03,First,2,294.58,0.0,0.0,589.16,Credit Card,Completed
S00538,20230712,R02,T05,CH03,Third,3,66.75,,0.0,200.25,Credit Card,Completed
S00005,20230505,R01,T05,CH03,Third,3,55.87,5.0,8.38,159.23,Cash,Completed
S00897,20230806,R15,T10,CH03,Third,2,35.97,5.0,3.6,68.34,Cash,Completed
S01175,20240413,R13,T08,CH03,Second,1,66.96,5.0,3.35,63.61,Credit Card,Completed
S01727,20240107,R04,T05,CH01,Third,2,53.98,,10.8,97.16,Credit Card,Completed
S01824,20240727,R09,T08,CH05,Second,1,72.77,0.0,0.0,0.0,Cash,Cancelled
S00894,20231017,R02,T04,CH01,First,2,356.84,0.0,0.0,713.68,Debit Card,Completed
S01888,20230712,R04,T10,CH02,Third,2,36.65,0.0,0.0,73.3,Debit Card,Completed
S00990,20240820,R03,T03,CH02,First,2,356.69,10.0,71.34,642.04,Instapay,Completed
S00063,20240825,R15,T08,CH02,Third,2,38.14,15.0,11.44,64.84,Debit Card,Completed
S01323,20240926,R14,T09,CH02,Second,2,66.24,10.0,13.25,119.23,Wallet,Completed
S01114,20240124,R03,T03,CH06,Second,1,218.21,0.0,0.0,218.21,Credit Card,Completed
S01168,20240106,R01,T01,CH01,Second,3,200.4,,0.0,601.2,Debit Card,Completed
S00768,20240930,R03,T06,CH03,First,1,248.29,20.0,49.66,198.63,Cash,Completed
S00685,20241112,R02,T06,CH03,Second,3,135.78,0.0,0.0,407.34,Credit Card, Completed 
S01346,20231110,R11,T05,CH03,Third,3,73.74,0.0,0.0,221.22,Cash,Completed
S00499,20241215,R06,T10,CH01,Third,1,34.97,0.0,0.0,34.97,Debit Card,Completed
S00048,20240113,R06,T10,CH02,Third,4,32.23,0.0,0.0,128.92,Debit Card,Completed
S00175,20240424,R09,T08,CH03,Second,2,78.13,0.0,0.0,156.26,,Completed
S01389,20241213,R01,T08,CH01,Third,1,33.9,0.0,0.0,33.9,Instapay,Completed
S01947,20231122,R01,T06,CH02,Third,1,54.25,5.0,2.71,51.54,Credit Card,Completed
S01190,20240617,R01,T04,CH02,Second,3,157.08,0.0,0.0,471.24,Instapay,Completed
S00859,20240214,R02,T08,CH05,Third,3,44.85,20.0,26.91,107.64,Cash,Completed
S00341,20231227,R09,T06,CH01,Second,1,122.42,0.0,0.0,122.42,,Completed
S01180,20240127,R07,T08,CH03,Third,2,33.65,0.0,0.0,67.3,Cash,Completed
S01227,20231017,R01,T02,CH01,Second,2,190.87,,0.0,381.74,Credit Card,Completed
S01612,20240430,R11,T05,CH02,Second,2,141.52,20.0,56.61,226.43,Instapay,Completed
S00498,20230224,R07,T08,CH03,Third,1,33.8,5.0,1.69,32.11,Credit Card,Completed
S01693,20231018,R14,T10,CH02,Second,1,64.74,0.0,0.0,64.74,Credit Card,Completed
